target "start time (UTC)" "end time (UTC)"
TransitionBlock "2019-01-25 11:19:40.017" "2019-01-25 11:20:40.017"
"Unused Time" "2019-01-25 11:20:40.017" "2019-01-25 11:23:40.017"
CAL_1308+326 "2019-01-25 11:23:40.017" "2019-01-25 11:26:40.017"
TransitionBlock "2019-01-25 11:26:40.017" "2019-01-25 11:27:40.017"
"Unused Time" "2019-01-25 11:27:40.017" "2019-01-25 11:44:20.018"
STUDIES-1_offset_N2 "2019-01-25 11:44:20.018" "2019-01-25 12:15:20.018"
TransitionBlock "2019-01-25 12:15:20.018" "2019-01-25 12:16:20.018"
"Unused Time" "2019-01-25 12:16:20.018" "2019-01-25 12:18:20.019"
CAL_1308+326 "2019-01-25 12:18:20.019" "2019-01-25 12:21:20.019"
TransitionBlock "2019-01-25 12:21:20.019" "2019-01-25 12:22:20.019"
"Unused Time" "2019-01-25 12:22:20.019" "2019-01-25 12:26:20.020"
CAL_IRC+10216 "2019-01-25 12:26:20.020" "2019-01-25 12:29:20.020"
TransitionBlock "2019-01-25 12:29:20.020" "2019-01-25 12:29:40.020"
"Unused Time" "2019-01-25 12:29:40.020" "2019-01-25 12:40:00.020"
STUDIES-1_offset_N2 "2019-01-25 12:40:00.020" "2019-01-25 13:11:00.020"
TransitionBlock "2019-01-25 13:11:00.020" "2019-01-25 13:11:20.020"
"Unused Time" "2019-01-25 13:11:20.020" "2019-01-25 13:16:20.022"
CAL_IRC+10216 "2019-01-25 13:16:20.022" "2019-01-25 13:19:20.022"
TransitionBlock "2019-01-25 13:19:20.022" "2019-01-25 13:20:40.022"
CAL_Arp220 "2019-01-25 13:20:40.022" "2019-01-25 13:23:40.022"
TransitionBlock "2019-01-25 13:23:40.022" "2019-01-25 13:24:20.022"
"Unused Time" "2019-01-25 13:24:20.022" "2019-01-25 13:25:20.022"
CAL_1308+326 "2019-01-25 13:25:20.022" "2019-01-25 13:28:20.022"
TransitionBlock "2019-01-25 13:28:20.022" "2019-01-25 13:29:20.022"
STUDIES-1_offset_N2 "2019-01-25 13:29:20.022" "2019-01-25 14:00:20.022"
TransitionBlock "2019-01-25 14:00:20.022" "2019-01-25 14:01:40.022"
"Unused Time" "2019-01-25 14:01:40.022" "2019-01-25 14:15:00.024"
CAL_Arp220 "2019-01-25 14:15:00.024" "2019-01-25 14:18:00.024"
TransitionBlock "2019-01-25 14:18:00.024" "2019-01-25 14:19:20.024"
"Unused Time" "2019-01-25 14:19:20.024" "2019-01-25 14:20:00.024"
CAL_IRC+10216 "2019-01-25 14:20:00.024" "2019-01-25 14:23:00.024"
TransitionBlock "2019-01-25 14:23:00.024" "2019-01-25 14:24:00.024"
"Unused Time" "2019-01-25 14:24:00.024" "2019-01-25 14:26:00.024"
CAL_1308+326 "2019-01-25 14:26:00.024" "2019-01-25 14:29:00.024"
TransitionBlock "2019-01-25 14:29:00.024" "2019-01-25 14:30:00.024"
"Unused Time" "2019-01-25 14:30:00.024" "2019-01-25 14:44:40.025"
STUDIES-1_offset_N2 "2019-01-25 14:44:40.025" "2019-01-25 15:15:40.025"
TransitionBlock "2019-01-25 15:15:40.025" "2019-01-25 15:16:00.025"
"Unused Time" "2019-01-25 15:16:00.025" "2019-01-25 15:16:40.026"
CAL_IRC+10216 "2019-01-25 15:16:40.026" "2019-01-25 15:19:40.026"
TransitionBlock "2019-01-25 15:19:40.026" "2019-01-25 15:21:00.026"
"Unused Time" "2019-01-25 15:21:00.026" "2019-01-25 15:22:00.026"
CAL_Arp220 "2019-01-25 15:22:00.026" "2019-01-25 15:25:00.026"
TransitionBlock "2019-01-25 15:25:00.026" "2019-01-25 15:25:40.026"
"Unused Time" "2019-01-25 15:25:40.026" "2019-01-25 15:26:40.026"
CAL_1308+326 "2019-01-25 15:26:40.026" "2019-01-25 15:29:40.026"
TransitionBlock "2019-01-25 15:29:40.026" "2019-01-25 15:30:20.026"
"Unused Time" "2019-01-25 15:30:20.026" "2019-01-25 16:18:40.028"
CAL_Arp220 "2019-01-25 16:18:40.028" "2019-01-25 16:21:40.028"
TransitionBlock "2019-01-25 16:21:40.028" "2019-01-25 16:22:20.028"
"Unused Time" "2019-01-25 16:22:20.028" "2019-01-25 16:24:40.028"
CAL_1308+326 "2019-01-25 16:24:40.028" "2019-01-25 16:27:40.028"
TransitionBlock "2019-01-25 16:27:40.028" "2019-01-25 16:29:00.028"
"Unused Time" "2019-01-25 16:29:00.028" "2019-01-25 16:42:00.029"
"IRAS 18349+1023" "2019-01-25 16:42:00.029" "2019-01-25 17:13:00.029"
TransitionBlock "2019-01-25 17:13:00.029" "2019-01-25 17:14:20.029"
"Unused Time" "2019-01-25 17:14:20.029" "2019-01-25 17:26:00.031"
CAL_1308+326 "2019-01-25 17:26:00.031" "2019-01-25 17:29:00.031"
TransitionBlock "2019-01-25 17:29:00.031" "2019-01-25 17:30:20.031"
"Unused Time" "2019-01-25 17:30:20.031" "2019-01-25 17:32:40.031"
"Serpens South" "2019-01-25 17:32:40.031" "2019-01-25 18:13:40.031"
TransitionBlock "2019-01-25 18:13:40.031" "2019-01-25 18:15:00.031"
"Unused Time" "2019-01-25 18:15:00.031" "2019-01-25 18:15:20.032"
CAL_1308+326 "2019-01-25 18:15:20.032" "2019-01-25 18:18:20.032"
TransitionBlock "2019-01-25 18:18:20.032" "2019-01-25 18:19:00.032"
"Unused Time" "2019-01-25 18:19:00.032" "2019-01-25 18:24:00.033"
CAL_Arp220 "2019-01-25 18:24:00.033" "2019-01-25 18:27:00.033"
TransitionBlock "2019-01-25 18:27:00.033" "2019-01-25 18:28:00.033"
"Unused Time" "2019-01-25 18:28:00.033" "2019-01-25 18:35:00.033"
"NGC 6334 Field 2" "2019-01-25 18:35:00.033" "2019-01-25 19:16:00.033"
TransitionBlock "2019-01-25 19:16:00.033" "2019-01-25 19:17:20.033"
"Unused Time" "2019-01-25 19:17:20.033" "2019-01-25 19:18:20.035"
CAL_1308+326 "2019-01-25 19:18:20.035" "2019-01-25 19:21:20.035"
TransitionBlock "2019-01-25 19:21:20.035" "2019-01-25 19:22:00.035"
"Unused Time" "2019-01-25 19:22:00.035" "2019-01-25 19:24:20.035"
CAL_Arp220 "2019-01-25 19:24:20.035" "2019-01-25 19:27:20.035"
TransitionBlock "2019-01-25 19:27:20.035" "2019-01-25 19:28:20.035"
"Unused Time" "2019-01-25 19:28:20.035" "2019-01-25 19:32:20.035"
DR21 "2019-01-25 19:32:20.035" "2019-01-25 20:13:20.035"
TransitionBlock "2019-01-25 20:13:20.035" "2019-01-25 20:14:20.035"
"Unused Time" "2019-01-25 20:14:20.035" "2019-01-25 20:27:00.000"
CAL_Arp220 "2019-01-25 20:27:00.000" "2019-01-25 20:30:00.000"
