target "start time (UTC)" "end time (UTC)"
"Unused Time" "2019-02-26 07:18:20.008" "2019-02-26 07:18:40.008"
CAL_0552+398 "2019-02-26 07:18:40.008" "2019-02-26 07:21:40.008"
TransitionBlock "2019-02-26 07:21:40.008" "2019-02-26 07:22:20.008"
"Unused Time" "2019-02-26 07:22:20.008" "2019-02-26 07:24:00.009"
CAL_N2071IR "2019-02-26 07:24:00.009" "2019-02-26 07:27:00.009"
TransitionBlock "2019-02-26 07:27:00.009" "2019-02-26 07:28:00.009"
"Unused Time" "2019-02-26 07:28:00.009" "2019-02-26 07:41:20.009"
STUDIES-1_offset_N2 "2019-02-26 07:41:20.009" "2019-02-26 08:12:20.009"
TransitionBlock "2019-02-26 08:12:20.009" "2019-02-26 08:13:40.009"
"Unused Time" "2019-02-26 08:13:40.009" "2019-02-26 08:15:00.010"
CAL_CRL618 "2019-02-26 08:15:00.010" "2019-02-26 08:18:00.010"
TransitionBlock "2019-02-26 08:18:00.010" "2019-02-26 08:18:20.010"
"Unused Time" "2019-02-26 08:18:20.010" "2019-02-26 08:18:40.011"
CAL_0552+398 "2019-02-26 08:18:40.011" "2019-02-26 08:21:40.011"
TransitionBlock "2019-02-26 08:21:40.011" "2019-02-26 08:22:20.011"
"Unused Time" "2019-02-26 08:22:20.011" "2019-02-26 08:25:20.011"
CAL_N2071IR "2019-02-26 08:25:20.011" "2019-02-26 08:28:20.011"
TransitionBlock "2019-02-26 08:28:20.011" "2019-02-26 08:29:20.011"
"Unused Time" "2019-02-26 08:29:20.011" "2019-02-26 08:38:40.011"
STUDIES-1_offset_N2 "2019-02-26 08:38:40.011" "2019-02-26 09:09:40.011"
TransitionBlock "2019-02-26 09:09:40.011" "2019-02-26 09:10:40.011"
"Unused Time" "2019-02-26 09:10:40.011" "2019-02-26 09:19:20.013"
CAL_0552+398 "2019-02-26 09:19:20.013" "2019-02-26 09:22:20.013"
TransitionBlock "2019-02-26 09:22:20.013" "2019-02-26 09:23:00.013"
"Unused Time" "2019-02-26 09:23:00.013" "2019-02-26 09:27:00.013"
CAL_N2071IR "2019-02-26 09:27:00.013" "2019-02-26 09:30:00.013"
TransitionBlock "2019-02-26 09:30:00.013" "2019-02-26 09:31:00.013"
"Unused Time" "2019-02-26 09:31:00.013" "2019-02-26 09:44:00.014"
STUDIES-1_offset_N2 "2019-02-26 09:44:00.014" "2019-02-26 10:15:00.014"
TransitionBlock "2019-02-26 10:15:00.014" "2019-02-26 10:16:00.014"
"Unused Time" "2019-02-26 10:16:00.014" "2019-02-26 10:18:00.015"
CAL_0552+398 "2019-02-26 10:18:00.015" "2019-02-26 10:21:00.015"
TransitionBlock "2019-02-26 10:21:00.015" "2019-02-26 10:22:00.015"
"Unused Time" "2019-02-26 10:22:00.015" "2019-02-26 10:38:00.016"
STUDIES-1_offset_N2 "2019-02-26 10:38:00.016" "2019-02-26 11:09:00.016"
TransitionBlock "2019-02-26 11:09:00.016" "2019-02-26 11:10:20.016"
"Unused Time" "2019-02-26 11:10:20.016" "2019-02-26 11:16:40.017"
CAL_Arp220 "2019-02-26 11:16:40.017" "2019-02-26 11:19:40.017"
TransitionBlock "2019-02-26 11:19:40.017" "2019-02-26 11:20:20.017"
"Unused Time" "2019-02-26 11:20:20.017" "2019-02-26 11:22:00.017"
CAL_1418+546 "2019-02-26 11:22:00.017" "2019-02-26 11:25:00.017"
TransitionBlock "2019-02-26 11:25:00.017" "2019-02-26 11:26:20.017"
"Unused Time" "2019-02-26 11:26:20.017" "2019-02-26 11:44:20.018"
STUDIES-1_offset_N2 "2019-02-26 11:44:20.018" "2019-02-26 12:15:20.018"
TransitionBlock "2019-02-26 12:15:20.018" "2019-02-26 12:16:40.018"
"Unused Time" "2019-02-26 12:16:40.018" "2019-02-26 12:18:40.019"
CAL_Arp220 "2019-02-26 12:18:40.019" "2019-02-26 12:21:40.019"
TransitionBlock "2019-02-26 12:21:40.019" "2019-02-26 12:22:20.019"
"Unused Time" "2019-02-26 12:22:20.019" "2019-02-26 12:24:20.020"
CAL_1418+546 "2019-02-26 12:24:20.020" "2019-02-26 12:27:20.020"
TransitionBlock "2019-02-26 12:27:20.020" "2019-02-26 12:28:40.020"
"Unused Time" "2019-02-26 12:28:40.020" "2019-02-26 12:36:00.020"
STUDIES-1_offset_N2 "2019-02-26 12:36:00.020" "2019-02-26 13:07:00.020"
TransitionBlock "2019-02-26 13:07:00.020" "2019-02-26 13:08:20.020"
"Unused Time" "2019-02-26 13:08:20.020" "2019-02-26 13:16:20.022"
CAL_1418+546 "2019-02-26 13:16:20.022" "2019-02-26 13:19:20.022"
TransitionBlock "2019-02-26 13:19:20.022" "2019-02-26 13:20:00.022"
"Unused Time" "2019-02-26 13:20:00.022" "2019-02-26 13:25:20.022"
CAL_Arp220 "2019-02-26 13:25:20.022" "2019-02-26 13:28:20.022"
"Unused Time" "2019-02-26 13:28:20.022" "2019-02-26 14:15:00.024"
CAL_Arp220 "2019-02-26 14:15:00.024" "2019-02-26 14:18:00.024"
TransitionBlock "2019-02-26 14:18:00.024" "2019-02-26 14:19:00.024"
"Unused Time" "2019-02-26 14:19:00.024" "2019-02-26 14:20:00.024"
CAL_16293-2422 "2019-02-26 14:20:00.024" "2019-02-26 14:23:00.024"
TransitionBlock "2019-02-26 14:23:00.024" "2019-02-26 14:24:20.024"
"Unused Time" "2019-02-26 14:24:20.024" "2019-02-26 14:26:00.024"
CAL_1418+546 "2019-02-26 14:26:00.024" "2019-02-26 14:29:00.024"
TransitionBlock "2019-02-26 14:29:00.024" "2019-02-26 14:30:20.024"
"Unused Time" "2019-02-26 14:30:20.024" "2019-02-26 14:41:00.025"
"IRAS 18076-1034" "2019-02-26 14:41:00.025" "2019-02-26 15:12:00.025"
TransitionBlock "2019-02-26 15:12:00.025" "2019-02-26 15:12:40.025"
"Unused Time" "2019-02-26 15:12:40.025" "2019-02-26 15:16:40.026"
CAL_16293-2422 "2019-02-26 15:16:40.026" "2019-02-26 15:19:40.026"
TransitionBlock "2019-02-26 15:19:40.026" "2019-02-26 15:21:00.026"
"Unused Time" "2019-02-26 15:21:00.026" "2019-02-26 15:26:40.026"
CAL_1418+546 "2019-02-26 15:26:40.026" "2019-02-26 15:29:40.026"
TransitionBlock "2019-02-26 15:29:40.026" "2019-02-26 15:30:40.026"
"Unused Time" "2019-02-26 15:30:40.026" "2019-02-26 15:43:00.027"
"IRAS 18349+1023" "2019-02-26 15:43:00.027" "2019-02-26 16:14:00.027"
TransitionBlock "2019-02-26 16:14:00.027" "2019-02-26 16:14:40.027"
"Unused Time" "2019-02-26 16:14:40.027" "2019-02-26 16:18:40.028"
CAL_Arp220 "2019-02-26 16:18:40.028" "2019-02-26 16:21:40.028"
TransitionBlock "2019-02-26 16:21:40.028" "2019-02-26 16:22:20.028"
"Unused Time" "2019-02-26 16:22:20.028" "2019-02-26 16:24:40.028"
CAL_1418+546 "2019-02-26 16:24:40.028" "2019-02-26 16:27:40.028"
TransitionBlock "2019-02-26 16:27:40.028" "2019-02-26 16:29:20.028"
"Unused Time" "2019-02-26 16:29:20.028" "2019-02-26 16:30:00.029"
"NGC 6334 Field 2" "2019-02-26 16:30:00.029" "2019-02-26 17:11:00.029"
TransitionBlock "2019-02-26 17:11:00.029" "2019-02-26 17:11:20.029"
"Unused Time" "2019-02-26 17:11:20.029" "2019-02-26 17:15:00.030"
CAL_16293-2422 "2019-02-26 17:15:00.030" "2019-02-26 17:18:00.030"
TransitionBlock "2019-02-26 17:18:00.030" "2019-02-26 17:19:00.030"
"Unused Time" "2019-02-26 17:19:00.030" "2019-02-26 17:21:40.030"
CAL_Arp220 "2019-02-26 17:21:40.030" "2019-02-26 17:24:40.030"
TransitionBlock "2019-02-26 17:24:40.030" "2019-02-26 17:25:20.030"
"Unused Time" "2019-02-26 17:25:20.030" "2019-02-26 17:26:00.031"
CAL_1418+546 "2019-02-26 17:26:00.031" "2019-02-26 17:29:00.031"
TransitionBlock "2019-02-26 17:29:00.031" "2019-02-26 17:30:00.031"
"Unused Time" "2019-02-26 17:30:00.031" "2019-02-26 17:30:40.031"
DR21 "2019-02-26 17:30:40.031" "2019-02-26 18:11:40.031"
TransitionBlock "2019-02-26 18:11:40.031" "2019-02-26 18:12:40.031"
"Unused Time" "2019-02-26 18:12:40.031" "2019-02-26 18:15:20.032"
CAL_1418+546 "2019-02-26 18:15:20.032" "2019-02-26 18:18:20.032"
TransitionBlock "2019-02-26 18:18:20.032" "2019-02-26 18:19:00.032"
"Unused Time" "2019-02-26 18:19:00.032" "2019-02-26 18:23:40.033"
CAL_Arp220 "2019-02-26 18:23:40.033" "2019-02-26 18:26:40.033"
TransitionBlock "2019-02-26 18:26:40.033" "2019-02-26 18:27:40.033"
DR21 "2019-02-26 18:27:40.033" "2019-02-26 19:08:40.033"
TransitionBlock "2019-02-26 19:08:40.033" "2019-02-26 19:09:40.033"
"Unused Time" "2019-02-26 19:09:40.033" "2019-02-26 19:18:20.035"
CAL_Arp220 "2019-02-26 19:18:20.035" "2019-02-26 19:21:20.035"
TransitionBlock "2019-02-26 19:21:20.035" "2019-02-26 19:22:20.035"
"Unused Time" "2019-02-26 19:22:20.035" "2019-02-26 19:48:40.036"
DR21 "2019-02-26 19:48:40.036" "2019-02-26 20:29:40.036"
"Unused Time" "2019-02-26 20:29:40.036" "2019-02-26 20:30:00.000"
