target "start time (UTC)" "end time (UTC)"
"Unused Time" "2019-01-06 07:19:40.008" "2019-01-06 07:20:40.008"
CAL_0219+428 "2019-01-06 07:20:40.008" "2019-01-06 07:23:40.008"
TransitionBlock "2019-01-06 07:23:40.008" "2019-01-06 07:24:20.008"
"Unused Time" "2019-01-06 07:24:20.008" "2019-01-06 07:25:00.009"
CAL_CRL618 "2019-01-06 07:25:00.009" "2019-01-06 07:28:00.009"
TransitionBlock "2019-01-06 07:28:00.009" "2019-01-06 07:28:40.009"
"Unused Time" "2019-01-06 07:28:40.009" "2019-01-06 07:29:20.009"
"IRAS 05559+7430" "2019-01-06 07:29:20.009" "2019-01-06 07:57:20.009"
TransitionBlock "2019-01-06 07:57:20.009" "2019-01-06 07:58:00.009"
"Unused Time" "2019-01-06 07:58:00.009" "2019-01-06 08:16:40.011"
CAL_0219+428 "2019-01-06 08:16:40.011" "2019-01-06 08:19:40.011"
TransitionBlock "2019-01-06 08:19:40.011" "2019-01-06 08:20:20.011"
"Unused Time" "2019-01-06 08:20:20.011" "2019-01-06 08:21:20.011"
CAL_CRL618 "2019-01-06 08:21:20.011" "2019-01-06 08:24:20.011"
TransitionBlock "2019-01-06 08:24:20.011" "2019-01-06 08:25:00.011"
"Unused Time" "2019-01-06 08:25:00.011" "2019-01-06 08:25:40.011"
CAL_W3(OH) "2019-01-06 08:25:40.011" "2019-01-06 08:28:40.011"
TransitionBlock "2019-01-06 08:28:40.011" "2019-01-06 08:30:20.011"
"Unused Time" "2019-01-06 08:30:20.011" "2019-01-06 08:31:40.011"
"IRAS 04387-3819" "2019-01-06 08:31:40.011" "2019-01-06 08:59:40.011"
TransitionBlock "2019-01-06 08:59:40.011" "2019-01-06 09:01:00.011"
"Unused Time" "2019-01-06 09:01:00.011" "2019-01-06 09:15:00.013"
CAL_CRL618 "2019-01-06 09:15:00.013" "2019-01-06 09:18:00.013"
TransitionBlock "2019-01-06 09:18:00.013" "2019-01-06 09:18:40.013"
"Unused Time" "2019-01-06 09:18:40.013" "2019-01-06 09:19:40.013"
CAL_0219+428 "2019-01-06 09:19:40.013" "2019-01-06 09:22:40.013"
TransitionBlock "2019-01-06 09:22:40.013" "2019-01-06 09:23:00.013"
"Unused Time" "2019-01-06 09:23:00.013" "2019-01-06 09:24:00.013"
CAL_W3(OH) "2019-01-06 09:24:00.013" "2019-01-06 09:27:00.013"
TransitionBlock "2019-01-06 09:27:00.013" "2019-01-06 09:28:40.013"
"Unused Time" "2019-01-06 09:28:40.013" "2019-01-06 09:46:00.014"
"IRAS 05069-3434" "2019-01-06 09:46:00.014" "2019-01-06 10:14:00.014"
TransitionBlock "2019-01-06 10:14:00.014" "2019-01-06 10:15:00.014"
"Unused Time" "2019-01-06 10:15:00.014" "2019-01-06 10:21:20.015"
CAL_CRL618 "2019-01-06 10:21:20.015" "2019-01-06 10:24:20.015"
TransitionBlock "2019-01-06 10:24:20.015" "2019-01-06 10:25:00.015"
"Unused Time" "2019-01-06 10:25:00.015" "2019-01-06 10:33:00.016"
"IRAS 05559+7430" "2019-01-06 10:33:00.016" "2019-01-06 11:01:00.016"
TransitionBlock "2019-01-06 11:01:00.016" "2019-01-06 11:02:20.016"
"Unused Time" "2019-01-06 11:02:20.016" "2019-01-06 11:15:40.017"
CAL_V883Ori "2019-01-06 11:15:40.017" "2019-01-06 11:18:40.017"
TransitionBlock "2019-01-06 11:18:40.017" "2019-01-06 11:19:40.017"
"Unused Time" "2019-01-06 11:19:40.017" "2019-01-06 11:21:00.017"
CAL_0917+449 "2019-01-06 11:21:00.017" "2019-01-06 11:24:00.017"
TransitionBlock "2019-01-06 11:24:00.017" "2019-01-06 11:24:40.017"
CAL_IRC+10216 "2019-01-06 11:24:40.017" "2019-01-06 11:27:40.017"
TransitionBlock "2019-01-06 11:27:40.017" "2019-01-06 11:28:20.017"
"Unused Time" "2019-01-06 11:28:20.017" "2019-01-06 11:30:40.018"
"IRAS 10580-1803" "2019-01-06 11:30:40.018" "2019-01-06 11:58:40.018"
TransitionBlock "2019-01-06 11:58:40.018" "2019-01-06 11:59:20.018"
"Unused Time" "2019-01-06 11:59:20.018" "2019-01-06 12:16:00.019"
CAL_IRC+10216 "2019-01-06 12:16:00.019" "2019-01-06 12:19:00.019"
TransitionBlock "2019-01-06 12:19:00.019" "2019-01-06 12:19:40.019"
"Unused Time" "2019-01-06 12:19:40.019" "2019-01-06 12:20:20.019"
CAL_0917+449 "2019-01-06 12:20:20.019" "2019-01-06 12:23:20.019"
TransitionBlock "2019-01-06 12:23:20.019" "2019-01-06 12:24:20.019"
"Unused Time" "2019-01-06 12:24:20.019" "2019-01-06 12:25:40.020"
CAL_V883Ori "2019-01-06 12:25:40.020" "2019-01-06 12:28:40.020"
TransitionBlock "2019-01-06 12:28:40.020" "2019-01-06 12:30:00.020"
"Unused Time" "2019-01-06 12:30:00.020" "2019-01-06 12:32:20.020"
"IRAS 10580-1803" "2019-01-06 12:32:20.020" "2019-01-06 13:00:20.020"
TransitionBlock "2019-01-06 13:00:20.020" "2019-01-06 13:01:20.020"
"Unused Time" "2019-01-06 13:01:20.020" "2019-01-06 13:21:00.022"
CAL_0917+449 "2019-01-06 13:21:00.022" "2019-01-06 13:24:00.022"
TransitionBlock "2019-01-06 13:24:00.022" "2019-01-06 13:25:20.022"
"Unused Time" "2019-01-06 13:25:20.022" "2019-01-06 13:41:00.022"
"IRAS 10329-3918" "2019-01-06 13:41:00.022" "2019-01-06 14:09:00.022"
TransitionBlock "2019-01-06 14:09:00.022" "2019-01-06 14:10:20.022"
"Unused Time" "2019-01-06 14:10:20.022" "2019-01-06 14:20:00.024"
CAL_0917+449 "2019-01-06 14:20:00.024" "2019-01-06 14:23:00.024"
TransitionBlock "2019-01-06 14:23:00.024" "2019-01-06 14:23:40.024"
"Unused Time" "2019-01-06 14:23:40.024" "2019-01-06 14:27:00.024"
CAL_IRC+10216 "2019-01-06 14:27:00.024" "2019-01-06 14:30:00.024"
TransitionBlock "2019-01-06 14:30:00.024" "2019-01-06 14:31:00.024"
"Unused Time" "2019-01-06 14:31:00.024" "2019-01-06 14:37:00.024"
"IRAS 12106-3350" "2019-01-06 14:37:00.024" "2019-01-06 15:05:00.024"
TransitionBlock "2019-01-06 15:05:00.024" "2019-01-06 15:06:20.024"
"Unused Time" "2019-01-06 15:06:20.024" "2019-01-06 15:19:40.026"
CAL_0917+449 "2019-01-06 15:19:40.026" "2019-01-06 15:22:40.026"
TransitionBlock "2019-01-06 15:22:40.026" "2019-01-06 15:23:20.026"
"Unused Time" "2019-01-06 15:23:20.026" "2019-01-06 15:26:40.026"
CAL_IRC+10216 "2019-01-06 15:26:40.026" "2019-01-06 15:29:40.026"
TransitionBlock "2019-01-06 15:29:40.026" "2019-01-06 15:31:00.026"
"Unused Time" "2019-01-06 15:31:00.026" "2019-01-06 15:45:40.027"
"IRAS 16235+1900" "2019-01-06 15:45:40.027" "2019-01-06 16:13:40.027"
TransitionBlock "2019-01-06 16:13:40.027" "2019-01-06 16:15:00.027"
"Unused Time" "2019-01-06 16:15:00.027" "2019-01-06 16:16:40.028"
CAL_IRC+10216 "2019-01-06 16:16:40.028" "2019-01-06 16:19:40.028"
TransitionBlock "2019-01-06 16:19:40.028" "2019-01-06 16:20:20.028"
"Unused Time" "2019-01-06 16:20:20.028" "2019-01-06 16:27:00.000"
CAL_0917+449 "2019-01-06 16:27:00.000" "2019-01-06 16:30:00.000"
