target "start time (UTC)" "end time (UTC)"
STUDIES-1_offset_N2 "2019-02-07 12:37:40.020" "2019-02-07 13:08:40.020"
TransitionBlock "2019-02-07 13:08:40.020" "2019-02-07 13:09:40.020"
"Unused Time" "2019-02-07 13:09:40.020" "2019-02-07 13:16:20.022"
CAL_1308+326 "2019-02-07 13:16:20.022" "2019-02-07 13:19:20.022"
TransitionBlock "2019-02-07 13:19:20.022" "2019-02-07 13:20:00.022"
"Unused Time" "2019-02-07 13:20:00.022" "2019-02-07 13:25:20.022"
CAL_Arp220 "2019-02-07 13:25:20.022" "2019-02-07 13:28:20.022"
TransitionBlock "2019-02-07 13:28:20.022" "2019-02-07 13:29:40.022"
"Unused Time" "2019-02-07 13:29:40.022" "2019-02-07 13:34:00.022"
STUDIES-1_offset_N2 "2019-02-07 13:34:00.022" "2019-02-07 14:05:00.022"
TransitionBlock "2019-02-07 14:05:00.022" "2019-02-07 14:06:00.022"
"Unused Time" "2019-02-07 14:06:00.022" "2019-02-07 14:20:00.024"
CAL_1308+326 "2019-02-07 14:20:00.024" "2019-02-07 14:23:00.024"
TransitionBlock "2019-02-07 14:23:00.024" "2019-02-07 14:23:40.024"
"Unused Time" "2019-02-07 14:23:40.024" "2019-02-07 14:26:00.024"
CAL_Arp220 "2019-02-07 14:26:00.024" "2019-02-07 14:29:00.024"
TransitionBlock "2019-02-07 14:29:00.024" "2019-02-07 14:30:20.024"
"Unused Time" "2019-02-07 14:30:20.024" "2019-02-07 14:31:40.024"
STUDIES-1_offset_N2 "2019-02-07 14:31:40.024" "2019-02-07 15:02:40.024"
TransitionBlock "2019-02-07 15:02:40.024" "2019-02-07 15:04:20.024"
"Unused Time" "2019-02-07 15:04:20.024" "2019-02-07 15:16:40.026"
CAL_16293-2422 "2019-02-07 15:16:40.026" "2019-02-07 15:19:40.026"
TransitionBlock "2019-02-07 15:19:40.026" "2019-02-07 15:20:40.026"
"Unused Time" "2019-02-07 15:20:40.026" "2019-02-07 15:22:00.026"
CAL_Arp220 "2019-02-07 15:22:00.026" "2019-02-07 15:25:00.026"
TransitionBlock "2019-02-07 15:25:00.026" "2019-02-07 15:25:40.026"
"Unused Time" "2019-02-07 15:25:40.026" "2019-02-07 15:26:40.026"
CAL_1308+326 "2019-02-07 15:26:40.026" "2019-02-07 15:29:40.026"
TransitionBlock "2019-02-07 15:29:40.026" "2019-02-07 15:31:00.026"
"Unused Time" "2019-02-07 15:31:00.026" "2019-02-07 15:45:00.027"
"IRAS 18349+1023" "2019-02-07 15:45:00.027" "2019-02-07 16:16:00.027"
TransitionBlock "2019-02-07 16:16:00.027" "2019-02-07 16:16:40.027"
"Unused Time" "2019-02-07 16:16:40.027" "2019-02-07 16:18:40.028"
CAL_16293-2422 "2019-02-07 16:18:40.028" "2019-02-07 16:21:40.028"
TransitionBlock "2019-02-07 16:21:40.028" "2019-02-07 16:23:00.028"
"Unused Time" "2019-02-07 16:23:00.028" "2019-02-07 16:24:40.028"
CAL_1308+326 "2019-02-07 16:24:40.028" "2019-02-07 16:27:40.028"
TransitionBlock "2019-02-07 16:27:40.028" "2019-02-07 16:29:00.028"
"Unused Time" "2019-02-07 16:29:00.028" "2019-02-07 16:31:20.029"
"Serpens South" "2019-02-07 16:31:20.029" "2019-02-07 17:12:20.029"
TransitionBlock "2019-02-07 17:12:20.029" "2019-02-07 17:13:00.029"
"Unused Time" "2019-02-07 17:13:00.029" "2019-02-07 17:20:20.030"
CAL_16293-2422 "2019-02-07 17:20:20.030" "2019-02-07 17:23:20.030"
TransitionBlock "2019-02-07 17:23:20.030" "2019-02-07 17:24:40.030"
"Unused Time" "2019-02-07 17:24:40.030" "2019-02-07 17:26:00.031"
CAL_1308+326 "2019-02-07 17:26:00.031" "2019-02-07 17:29:00.031"
TransitionBlock "2019-02-07 17:29:00.031" "2019-02-07 17:30:20.031"
"Unused Time" "2019-02-07 17:30:20.031" "2019-02-07 17:32:40.031"
DR21 "2019-02-07 17:32:40.031" "2019-02-07 18:13:40.031"
TransitionBlock "2019-02-07 18:13:40.031" "2019-02-07 18:15:00.031"
"Unused Time" "2019-02-07 18:15:00.031" "2019-02-07 18:15:20.032"
CAL_1308+326 "2019-02-07 18:15:20.032" "2019-02-07 18:18:20.032"
TransitionBlock "2019-02-07 18:18:20.032" "2019-02-07 18:19:00.032"
"Unused Time" "2019-02-07 18:19:00.032" "2019-02-07 18:23:40.033"
CAL_Arp220 "2019-02-07 18:23:40.033" "2019-02-07 18:26:40.033"
TransitionBlock "2019-02-07 18:26:40.033" "2019-02-07 18:27:40.033"
"Unused Time" "2019-02-07 18:27:40.033" "2019-02-07 18:36:00.033"
DR21 "2019-02-07 18:36:00.033" "2019-02-07 19:17:00.033"
TransitionBlock "2019-02-07 19:17:00.033" "2019-02-07 19:18:00.033"
"Unused Time" "2019-02-07 19:18:00.033" "2019-02-07 19:18:20.035"
CAL_Arp220 "2019-02-07 19:18:20.035" "2019-02-07 19:21:20.035"
TransitionBlock "2019-02-07 19:21:20.035" "2019-02-07 19:22:20.035"
"Unused Time" "2019-02-07 19:22:20.035" "2019-02-07 19:24:20.035"
CAL_16293-2422 "2019-02-07 19:24:20.035" "2019-02-07 19:27:20.035"
TransitionBlock "2019-02-07 19:27:20.035" "2019-02-07 19:28:40.035"
"Unused Time" "2019-02-07 19:28:40.035" "2019-02-07 19:34:00.035"
DR21 "2019-02-07 19:34:00.035" "2019-02-07 20:15:00.035"
TransitionBlock "2019-02-07 20:15:00.035" "2019-02-07 20:16:20.035"
"Unused Time" "2019-02-07 20:16:20.035" "2019-02-07 20:18:40.037"
CAL_16293-2422 "2019-02-07 20:18:40.037" "2019-02-07 20:21:40.037"
TransitionBlock "2019-02-07 20:21:40.037" "2019-02-07 20:22:40.037"
"Unused Time" "2019-02-07 20:22:40.037" "2019-02-07 20:27:00.000"
CAL_Arp220 "2019-02-07 20:27:00.000" "2019-02-07 20:30:00.000"
