target "start time (UTC)" "end time (UTC)"
TransitionBlock "2019-03-27 14:29:00.024" "2019-03-27 14:30:20.024"
"Unused Time" "2019-03-27 14:30:20.024" "2019-03-27 14:32:40.024"
"NGC 6334 Field 2" "2019-03-27 14:32:40.024" "2019-03-27 15:13:40.024"
TransitionBlock "2019-03-27 15:13:40.024" "2019-03-27 15:14:20.024"
"Unused Time" "2019-03-27 15:14:20.024" "2019-03-27 15:16:40.026"
CAL_G34.3 "2019-03-27 15:16:40.026" "2019-03-27 15:19:40.026"
TransitionBlock "2019-03-27 15:19:40.026" "2019-03-27 15:20:40.026"
"Unused Time" "2019-03-27 15:20:40.026" "2019-03-27 15:22:00.026"
CAL_Arp220 "2019-03-27 15:22:00.026" "2019-03-27 15:25:00.026"
TransitionBlock "2019-03-27 15:25:00.026" "2019-03-27 15:25:20.026"
"Unused Time" "2019-03-27 15:25:20.026" "2019-03-27 15:26:40.026"
CAL_1633+382 "2019-03-27 15:26:40.026" "2019-03-27 15:29:40.026"
TransitionBlock "2019-03-27 15:29:40.026" "2019-03-27 15:31:00.026"
"Unused Time" "2019-03-27 15:31:00.026" "2019-03-27 15:35:40.027"
"NGC 6334 Field 2" "2019-03-27 15:35:40.027" "2019-03-27 16:16:40.027"
TransitionBlock "2019-03-27 16:16:40.027" "2019-03-27 16:17:40.027"
"Unused Time" "2019-03-27 16:17:40.027" "2019-03-27 16:18:40.028"
CAL_Arp220 "2019-03-27 16:18:40.028" "2019-03-27 16:21:40.028"
TransitionBlock "2019-03-27 16:21:40.028" "2019-03-27 16:22:00.028"
"Unused Time" "2019-03-27 16:22:00.028" "2019-03-27 16:24:40.028"
CAL_1633+382 "2019-03-27 16:24:40.028" "2019-03-27 16:27:40.028"
TransitionBlock "2019-03-27 16:27:40.028" "2019-03-27 16:29:00.028"
"Unused Time" "2019-03-27 16:29:00.028" "2019-03-27 16:37:40.029"
"IRAS 19007-3826" "2019-03-27 16:37:40.029" "2019-03-27 17:08:40.029"
TransitionBlock "2019-03-27 17:08:40.029" "2019-03-27 17:09:20.029"
"Unused Time" "2019-03-27 17:09:20.029" "2019-03-27 17:15:00.030"
CAL_G34.3 "2019-03-27 17:15:00.030" "2019-03-27 17:18:00.030"
TransitionBlock "2019-03-27 17:18:00.030" "2019-03-27 17:19:00.030"
"Unused Time" "2019-03-27 17:19:00.030" "2019-03-27 17:21:40.030"
CAL_Arp220 "2019-03-27 17:21:40.030" "2019-03-27 17:24:40.030"
TransitionBlock "2019-03-27 17:24:40.030" "2019-03-27 17:25:00.030"
"Unused Time" "2019-03-27 17:25:00.030" "2019-03-27 17:26:00.031"
CAL_1633+382 "2019-03-27 17:26:00.031" "2019-03-27 17:29:00.031"
TransitionBlock "2019-03-27 17:29:00.031" "2019-03-27 17:30:20.031"
"Unused Time" "2019-03-27 17:30:20.031" "2019-03-27 17:39:00.031"
"IRAS 19093-3256" "2019-03-27 17:39:00.031" "2019-03-27 18:10:00.031"
TransitionBlock "2019-03-27 18:10:00.031" "2019-03-27 18:11:20.031"
"Unused Time" "2019-03-27 18:11:20.031" "2019-03-27 18:15:20.032"
CAL_1633+382 "2019-03-27 18:15:20.032" "2019-03-27 18:18:20.032"
TransitionBlock "2019-03-27 18:18:20.032" "2019-03-27 18:19:20.032"
"Unused Time" "2019-03-27 18:19:20.032" "2019-03-27 18:23:40.033"
CAL_G34.3 "2019-03-27 18:23:40.033" "2019-03-27 18:26:40.033"
TransitionBlock "2019-03-27 18:26:40.033" "2019-03-27 18:28:00.033"
"Unused Time" "2019-03-27 18:28:00.033" "2019-03-27 18:32:20.033"
M31-pointing-2b "2019-03-27 18:32:20.033" "2019-03-27 19:14:00.033"
TransitionBlock "2019-03-27 19:14:00.033" "2019-03-27 19:15:20.033"
"Unused Time" "2019-03-27 19:15:20.033" "2019-03-27 19:18:20.035"
CAL_G34.3 "2019-03-27 19:18:20.035" "2019-03-27 19:21:20.035"
TransitionBlock "2019-03-27 19:21:20.035" "2019-03-27 19:22:40.035"
"Unused Time" "2019-03-27 19:22:40.035" "2019-03-27 19:34:40.035"
M31-pointing-1h "2019-03-27 19:34:40.035" "2019-03-27 20:16:20.035"
TransitionBlock "2019-03-27 20:16:20.035" "2019-03-27 20:17:40.035"
"Unused Time" "2019-03-27 20:17:40.035" "2019-03-27 20:27:00.000"
CAL_G34.3 "2019-03-27 20:27:00.000" "2019-03-27 20:30:00.000"
