target "start time (UTC)" "end time (UTC)"
"Unused Time" "2019-04-07 10:22:00.015" "2019-04-07 10:24:40.015"
CAL_IRC+10216 "2019-04-07 10:24:40.015" "2019-04-07 10:27:40.015"
TransitionBlock "2019-04-07 10:27:40.015" "2019-04-07 10:29:20.015"
"Unused Time" "2019-04-07 10:29:20.015" "2019-04-07 11:25:20.017"
CAL_1823+568 "2019-04-07 11:25:20.017" "2019-04-07 11:28:20.017"
TransitionBlock "2019-04-07 11:28:20.017" "2019-04-07 11:28:40.017"
"Unused Time" "2019-04-07 11:28:40.017" "2019-04-07 11:35:00.018"
NEP-14 "2019-04-07 11:35:00.018" "2019-04-07 12:16:40.018"
TransitionBlock "2019-04-07 12:16:40.018" "2019-04-07 12:17:00.018"
"Unused Time" "2019-04-07 12:17:00.018" "2019-04-07 12:18:40.019"
CAL_1823+568 "2019-04-07 12:18:40.019" "2019-04-07 12:21:40.019"
TransitionBlock "2019-04-07 12:21:40.019" "2019-04-07 12:22:40.019"
"Unused Time" "2019-04-07 12:22:40.019" "2019-04-07 12:23:20.020"
CAL_G34.3 "2019-04-07 12:23:20.020" "2019-04-07 12:26:20.020"
TransitionBlock "2019-04-07 12:26:20.020" "2019-04-07 12:27:20.020"
"Unused Time" "2019-04-07 12:27:20.020" "2019-04-07 12:31:40.020"
NEP-14 "2019-04-07 12:31:40.020" "2019-04-07 13:13:20.020"
TransitionBlock "2019-04-07 13:13:20.020" "2019-04-07 13:14:20.020"
"Unused Time" "2019-04-07 13:14:20.020" "2019-04-07 13:16:20.022"
CAL_G34.3 "2019-04-07 13:16:20.022" "2019-04-07 13:19:20.022"
TransitionBlock "2019-04-07 13:19:20.022" "2019-04-07 13:20:20.022"
"Unused Time" "2019-04-07 13:20:20.022" "2019-04-07 13:25:20.022"
CAL_1823+568 "2019-04-07 13:25:20.022" "2019-04-07 13:28:20.022"
TransitionBlock "2019-04-07 13:28:20.022" "2019-04-07 13:28:40.022"
"Unused Time" "2019-04-07 13:28:40.022" "2019-04-07 13:30:00.022"
NEP-14 "2019-04-07 13:30:00.022" "2019-04-07 14:11:40.022"
TransitionBlock "2019-04-07 14:11:40.022" "2019-04-07 14:12:20.022"
"Unused Time" "2019-04-07 14:12:20.022" "2019-04-07 14:15:00.024"
CAL_MWC349 "2019-04-07 14:15:00.024" "2019-04-07 14:18:00.024"
TransitionBlock "2019-04-07 14:18:00.024" "2019-04-07 14:18:40.024"
"Unused Time" "2019-04-07 14:18:40.024" "2019-04-07 14:20:00.024"
CAL_G34.3 "2019-04-07 14:20:00.024" "2019-04-07 14:23:00.024"
TransitionBlock "2019-04-07 14:23:00.024" "2019-04-07 14:24:00.024"
"Unused Time" "2019-04-07 14:24:00.024" "2019-04-07 14:26:00.024"
CAL_1823+568 "2019-04-07 14:26:00.024" "2019-04-07 14:29:00.024"
TransitionBlock "2019-04-07 14:29:00.024" "2019-04-07 14:29:20.024"
"Unused Time" "2019-04-07 14:29:20.024" "2019-04-07 14:31:20.024"
NEP-13 "2019-04-07 14:31:20.024" "2019-04-07 15:13:00.024"
TransitionBlock "2019-04-07 15:13:00.024" "2019-04-07 15:14:00.024"
"Unused Time" "2019-04-07 15:14:00.024" "2019-04-07 15:16:40.026"
CAL_G34.3 "2019-04-07 15:16:40.026" "2019-04-07 15:19:40.026"
TransitionBlock "2019-04-07 15:19:40.026" "2019-04-07 15:20:20.026"
"Unused Time" "2019-04-07 15:20:20.026" "2019-04-07 15:22:00.026"
CAL_MWC349 "2019-04-07 15:22:00.026" "2019-04-07 15:25:00.026"
TransitionBlock "2019-04-07 15:25:00.026" "2019-04-07 15:25:40.026"
"Unused Time" "2019-04-07 15:25:40.026" "2019-04-07 15:26:40.026"
CAL_1823+568 "2019-04-07 15:26:40.026" "2019-04-07 15:29:40.026"
TransitionBlock "2019-04-07 15:29:40.026" "2019-04-07 15:30:00.026"
"Unused Time" "2019-04-07 15:30:00.026" "2019-04-07 15:30:20.026"
NEP-14 "2019-04-07 15:30:20.026" "2019-04-07 16:12:00.026"
TransitionBlock "2019-04-07 16:12:00.026" "2019-04-07 16:12:20.026"
"Unused Time" "2019-04-07 16:12:20.026" "2019-04-07 16:18:40.028"
CAL_1823+568 "2019-04-07 16:18:40.028" "2019-04-07 16:21:40.028"
TransitionBlock "2019-04-07 16:21:40.028" "2019-04-07 16:22:40.028"
"Unused Time" "2019-04-07 16:22:40.028" "2019-04-07 16:24:40.028"
CAL_G34.3 "2019-04-07 16:24:40.028" "2019-04-07 16:27:40.028"
TransitionBlock "2019-04-07 16:27:40.028" "2019-04-07 16:28:40.028"
"Unused Time" "2019-04-07 16:28:40.028" "2019-04-07 16:32:20.029"
NEP-14 "2019-04-07 16:32:20.029" "2019-04-07 17:14:00.029"
TransitionBlock "2019-04-07 17:14:00.029" "2019-04-07 17:14:40.029"
"Unused Time" "2019-04-07 17:14:40.029" "2019-04-07 17:17:40.030"
CAL_MWC349 "2019-04-07 17:17:40.030" "2019-04-07 17:20:40.030"
TransitionBlock "2019-04-07 17:20:40.030" "2019-04-07 17:21:20.030"
"Unused Time" "2019-04-07 17:21:20.030" "2019-04-07 17:21:40.030"
CAL_1823+568 "2019-04-07 17:21:40.030" "2019-04-07 17:24:40.030"
TransitionBlock "2019-04-07 17:24:40.030" "2019-04-07 17:25:40.030"
"Unused Time" "2019-04-07 17:25:40.030" "2019-04-07 17:26:00.031"
CAL_G34.3 "2019-04-07 17:26:00.031" "2019-04-07 17:29:00.031"
TransitionBlock "2019-04-07 17:29:00.031" "2019-04-07 17:30:00.031"
"Unused Time" "2019-04-07 17:30:00.031" "2019-04-07 17:30:40.031"
NEP-17 "2019-04-07 17:30:40.031" "2019-04-07 18:12:20.031"
TransitionBlock "2019-04-07 18:12:20.031" "2019-04-07 18:13:20.031"
"Unused Time" "2019-04-07 18:13:20.031" "2019-04-07 18:15:20.032"
CAL_G34.3 "2019-04-07 18:15:20.032" "2019-04-07 18:18:20.032"
TransitionBlock "2019-04-07 18:18:20.032" "2019-04-07 18:19:00.032"
"Unused Time" "2019-04-07 18:19:00.032" "2019-04-07 18:19:20.033"
CAL_MWC349 "2019-04-07 18:19:20.033" "2019-04-07 18:22:20.033"
TransitionBlock "2019-04-07 18:22:20.033" "2019-04-07 18:23:00.033"
"Unused Time" "2019-04-07 18:23:00.033" "2019-04-07 18:23:40.033"
CAL_1823+568 "2019-04-07 18:23:40.033" "2019-04-07 18:26:40.033"
TransitionBlock "2019-04-07 18:26:40.033" "2019-04-07 18:27:00.033"
"Unused Time" "2019-04-07 18:27:00.033" "2019-04-07 18:34:20.033"
NEP-14 "2019-04-07 18:34:20.033" "2019-04-07 19:16:00.033"
TransitionBlock "2019-04-07 19:16:00.033" "2019-04-07 19:16:40.033"
"Unused Time" "2019-04-07 19:16:40.033" "2019-04-07 19:18:20.035"
CAL_MWC349 "2019-04-07 19:18:20.035" "2019-04-07 19:21:20.035"
TransitionBlock "2019-04-07 19:21:20.035" "2019-04-07 19:22:00.035"
"Unused Time" "2019-04-07 19:22:00.035" "2019-04-07 19:24:20.035"
CAL_G34.3 "2019-04-07 19:24:20.035" "2019-04-07 19:27:20.035"
TransitionBlock "2019-04-07 19:27:20.035" "2019-04-07 19:28:00.035"
"Unused Time" "2019-04-07 19:28:00.035" "2019-04-07 20:27:00.000"
CAL_MWC349 "2019-04-07 20:27:00.000" "2019-04-07 20:30:00.000"
