target "start time (UTC)" "end time (UTC)"
CAL_1418+546 "2019-02-27 15:26:40.026" "2019-02-27 15:29:40.026"
TransitionBlock "2019-02-27 15:29:40.026" "2019-02-27 15:31:00.026"
"Unused Time" "2019-02-27 15:31:00.026" "2019-02-27 15:44:20.027"
"IRAS 18076-1034" "2019-02-27 15:44:20.027" "2019-02-27 16:15:20.027"
TransitionBlock "2019-02-27 16:15:20.027" "2019-02-27 16:16:00.027"
"Unused Time" "2019-02-27 16:16:00.027" "2019-02-27 16:18:40.028"
CAL_16293-2422 "2019-02-27 16:18:40.028" "2019-02-27 16:21:40.028"
TransitionBlock "2019-02-27 16:21:40.028" "2019-02-27 16:23:00.028"
"Unused Time" "2019-02-27 16:23:00.028" "2019-02-27 16:24:40.028"
CAL_1418+546 "2019-02-27 16:24:40.028" "2019-02-27 16:27:40.028"
TransitionBlock "2019-02-27 16:27:40.028" "2019-02-27 16:29:20.028"
"NGC 6334 Field 2" "2019-02-27 16:29:20.028" "2019-02-27 17:10:20.028"
TransitionBlock "2019-02-27 17:10:20.028" "2019-02-27 17:10:40.028"
"Unused Time" "2019-02-27 17:10:40.028" "2019-02-27 17:15:00.030"
CAL_16293-2422 "2019-02-27 17:15:00.030" "2019-02-27 17:18:00.030"
TransitionBlock "2019-02-27 17:18:00.030" "2019-02-27 17:19:00.030"
"Unused Time" "2019-02-27 17:19:00.030" "2019-02-27 17:21:40.030"
CAL_Arp220 "2019-02-27 17:21:40.030" "2019-02-27 17:24:40.030"
TransitionBlock "2019-02-27 17:24:40.030" "2019-02-27 17:25:20.030"
"Unused Time" "2019-02-27 17:25:20.030" "2019-02-27 17:26:00.031"
CAL_1418+546 "2019-02-27 17:26:00.031" "2019-02-27 17:29:00.031"
TransitionBlock "2019-02-27 17:29:00.031" "2019-02-27 17:30:40.031"
"Unused Time" "2019-02-27 17:30:40.031" "2019-02-27 17:33:00.031"
"NGC 6334 Field 2" "2019-02-27 17:33:00.031" "2019-02-27 18:14:00.031"
TransitionBlock "2019-02-27 18:14:00.031" "2019-02-27 18:15:00.031"
"Unused Time" "2019-02-27 18:15:00.031" "2019-02-27 18:15:20.032"
CAL_Arp220 "2019-02-27 18:15:20.032" "2019-02-27 18:18:20.032"
TransitionBlock "2019-02-27 18:18:20.032" "2019-02-27 18:19:00.032"
"Unused Time" "2019-02-27 18:19:00.032" "2019-02-27 18:23:40.033"
CAL_1418+546 "2019-02-27 18:23:40.033" "2019-02-27 18:26:40.033"
TransitionBlock "2019-02-27 18:26:40.033" "2019-02-27 18:28:20.033"
"Unused Time" "2019-02-27 18:28:20.033" "2019-02-27 18:30:20.033"
"IRAS 18595-3947" "2019-02-27 18:30:20.033" "2019-02-27 19:01:20.033"
TransitionBlock "2019-02-27 19:01:20.033" "2019-02-27 19:02:40.033"
"Unused Time" "2019-02-27 19:02:40.033" "2019-02-27 19:18:20.035"
CAL_Arp220 "2019-02-27 19:18:20.035" "2019-02-27 19:21:20.035"
TransitionBlock "2019-02-27 19:21:20.035" "2019-02-27 19:22:40.035"
"Unused Time" "2019-02-27 19:22:40.035" "2019-02-27 19:25:20.035"
"IRAS 20077-0625" "2019-02-27 19:25:20.035" "2019-02-27 19:56:20.035"
"Unused Time" "2019-02-27 19:56:20.035" "2019-02-27 19:58:20.036"
"IRAS 20077-0625" "2019-02-27 19:58:20.036" "2019-02-27 20:29:20.036"
"Unused Time" "2019-02-27 20:29:20.036" "2019-02-27 20:30:00.000"
