target "start time (UTC)" "end time (UTC)"
CAL_2021+317 "2019-05-07 12:18:40.019" "2019-05-07 12:21:40.019"
TransitionBlock "2019-05-07 12:21:40.019" "2019-05-07 12:22:00.019"
"Unused Time" "2019-05-07 12:22:00.019" "2019-05-07 12:24:20.020"
CAL_MWC349 "2019-05-07 12:24:20.020" "2019-05-07 12:27:20.020"
TransitionBlock "2019-05-07 12:27:20.020" "2019-05-07 12:28:20.020"
"Unused Time" "2019-05-07 12:28:20.020" "2019-05-07 12:30:40.020"
"U Her" "2019-05-07 12:30:40.020" "2019-05-07 13:15:00.020"
TransitionBlock "2019-05-07 13:15:00.020" "2019-05-07 13:16:00.020"
"Unused Time" "2019-05-07 13:16:00.020" "2019-05-07 13:16:20.022"
CAL_MWC349 "2019-05-07 13:16:20.022" "2019-05-07 13:19:20.022"
TransitionBlock "2019-05-07 13:19:20.022" "2019-05-07 13:19:40.022"
"Unused Time" "2019-05-07 13:19:40.022" "2019-05-07 13:21:20.022"
CAL_W75N "2019-05-07 13:21:20.022" "2019-05-07 13:24:20.022"
TransitionBlock "2019-05-07 13:24:20.022" "2019-05-07 13:24:40.022"
"Unused Time" "2019-05-07 13:24:40.022" "2019-05-07 13:25:20.022"
CAL_2021+317 "2019-05-07 13:25:20.022" "2019-05-07 13:28:20.022"
TransitionBlock "2019-05-07 13:28:20.022" "2019-05-07 13:29:20.022"
"Unused Time" "2019-05-07 13:29:20.022" "2019-05-07 13:35:40.022"
"IRAS 20248-2825" "2019-05-07 13:35:40.022" "2019-05-07 14:06:40.022"
TransitionBlock "2019-05-07 14:06:40.022" "2019-05-07 14:07:40.022"
"Unused Time" "2019-05-07 14:07:40.022" "2019-05-07 14:15:00.024"
CAL_W75N "2019-05-07 14:15:00.024" "2019-05-07 14:18:00.024"
TransitionBlock "2019-05-07 14:18:00.024" "2019-05-07 14:18:20.024"
"Unused Time" "2019-05-07 14:18:20.024" "2019-05-07 14:20:00.024"
CAL_MWC349 "2019-05-07 14:20:00.024" "2019-05-07 14:23:00.024"
TransitionBlock "2019-05-07 14:23:00.024" "2019-05-07 14:23:20.024"
"Unused Time" "2019-05-07 14:23:20.024" "2019-05-07 14:26:00.024"
CAL_2021+317 "2019-05-07 14:26:00.024" "2019-05-07 14:29:00.024"
TransitionBlock "2019-05-07 14:29:00.024" "2019-05-07 14:30:00.024"
"Unused Time" "2019-05-07 14:30:00.024" "2019-05-07 14:33:00.024"
"IRAS 20248-2825" "2019-05-07 14:33:00.024" "2019-05-07 15:04:00.024"
TransitionBlock "2019-05-07 15:04:00.024" "2019-05-07 15:05:00.024"
"Unused Time" "2019-05-07 15:05:00.024" "2019-05-07 15:16:40.026"
CAL_W75N "2019-05-07 15:16:40.026" "2019-05-07 15:19:40.026"
TransitionBlock "2019-05-07 15:19:40.026" "2019-05-07 15:20:00.026"
CAL_MWC349 "2019-05-07 15:20:00.026" "2019-05-07 15:23:00.026"
TransitionBlock "2019-05-07 15:23:00.026" "2019-05-07 15:23:20.026"
"Unused Time" "2019-05-07 15:23:20.026" "2019-05-07 15:26:20.026"
CAL_2021+317 "2019-05-07 15:26:20.026" "2019-05-07 15:29:20.026"
TransitionBlock "2019-05-07 15:29:20.026" "2019-05-07 15:30:20.026"
"Unused Time" "2019-05-07 15:30:20.026" "2019-05-07 15:39:40.027"
"IRAS 20248-2825" "2019-05-07 15:39:40.027" "2019-05-07 16:07:40.027"
TransitionBlock "2019-05-07 16:07:40.027" "2019-05-07 16:08:40.027"
"Unused Time" "2019-05-07 16:08:40.027" "2019-05-07 16:15:00.028"
CAL_2021+317 "2019-05-07 16:15:00.028" "2019-05-07 16:18:00.028"
TransitionBlock "2019-05-07 16:18:00.028" "2019-05-07 16:18:20.028"
"Unused Time" "2019-05-07 16:18:20.028" "2019-05-07 16:18:40.028"
CAL_MWC349 "2019-05-07 16:18:40.028" "2019-05-07 16:21:40.028"
TransitionBlock "2019-05-07 16:21:40.028" "2019-05-07 16:22:00.028"
"Unused Time" "2019-05-07 16:22:00.028" "2019-05-07 16:24:40.028"
CAL_W75N "2019-05-07 16:24:40.028" "2019-05-07 16:27:40.028"
TransitionBlock "2019-05-07 16:27:40.028" "2019-05-07 16:28:20.028"
"Unused Time" "2019-05-07 16:28:20.028" "2019-05-07 16:28:40.029"
M31-pointing-1a "2019-05-07 16:28:40.029" "2019-05-07 17:10:20.029"
TransitionBlock "2019-05-07 17:10:20.029" "2019-05-07 17:11:20.029"
"Unused Time" "2019-05-07 17:11:20.029" "2019-05-07 17:17:40.030"
CAL_2021+317 "2019-05-07 17:17:40.030" "2019-05-07 17:20:40.030"
TransitionBlock "2019-05-07 17:20:40.030" "2019-05-07 17:21:00.030"
"Unused Time" "2019-05-07 17:21:00.030" "2019-05-07 17:21:40.030"
CAL_MWC349 "2019-05-07 17:21:40.030" "2019-05-07 17:24:40.030"
TransitionBlock "2019-05-07 17:24:40.030" "2019-05-07 17:25:00.030"
"Unused Time" "2019-05-07 17:25:00.030" "2019-05-07 17:26:00.031"
CAL_W75N "2019-05-07 17:26:00.031" "2019-05-07 17:29:00.031"
TransitionBlock "2019-05-07 17:29:00.031" "2019-05-07 17:29:40.031"
M31-pointing-1a "2019-05-07 17:29:40.031" "2019-05-07 18:11:20.031"
TransitionBlock "2019-05-07 18:11:20.031" "2019-05-07 18:12:00.031"
"Unused Time" "2019-05-07 18:12:00.031" "2019-05-07 18:15:20.032"
CAL_W75N "2019-05-07 18:15:20.032" "2019-05-07 18:18:20.032"
TransitionBlock "2019-05-07 18:18:20.032" "2019-05-07 18:18:40.032"
CAL_2021+317 "2019-05-07 18:18:40.032" "2019-05-07 18:21:40.032"
TransitionBlock "2019-05-07 18:21:40.032" "2019-05-07 18:22:00.032"
"Unused Time" "2019-05-07 18:22:00.032" "2019-05-07 18:23:40.033"
CAL_MWC349 "2019-05-07 18:23:40.033" "2019-05-07 18:26:40.033"
TransitionBlock "2019-05-07 18:26:40.033" "2019-05-07 18:28:00.033"
"Unused Time" "2019-05-07 18:28:00.033" "2019-05-07 18:31:40.033"
XMM-LSS-032 "2019-05-07 18:31:40.033" "2019-05-07 19:13:20.033"
TransitionBlock "2019-05-07 19:13:20.033" "2019-05-07 19:14:40.033"
"Unused Time" "2019-05-07 19:14:40.033" "2019-05-07 19:18:20.035"
CAL_W75N "2019-05-07 19:18:20.035" "2019-05-07 19:21:20.035"
TransitionBlock "2019-05-07 19:21:20.035" "2019-05-07 19:21:40.035"
"Unused Time" "2019-05-07 19:21:40.035" "2019-05-07 19:24:20.035"
CAL_MWC349 "2019-05-07 19:24:20.035" "2019-05-07 19:27:20.035"
TransitionBlock "2019-05-07 19:27:20.035" "2019-05-07 19:28:40.035"
XMM-LSS-032 "2019-05-07 19:28:40.035" "2019-05-07 20:10:20.035"
TransitionBlock "2019-05-07 20:10:20.035" "2019-05-07 20:11:40.035"
"Unused Time" "2019-05-07 20:11:40.035" "2019-05-07 20:18:00.037"
CAL_W75N "2019-05-07 20:18:00.037" "2019-05-07 20:21:00.037"
"Unused Time" "2019-05-07 20:21:00.037" "2019-05-07 20:30:00.000"
