target "start time (UTC)" "end time (UTC)"
CAL_1739+522 "2019-05-25 11:21:00.017" "2019-05-25 11:24:00.017"
TransitionBlock "2019-05-25 11:24:00.017" "2019-05-25 11:25:00.017"
CAL_G34.3 "2019-05-25 11:25:00.017" "2019-05-25 11:28:00.017"
TransitionBlock "2019-05-25 11:28:00.017" "2019-05-25 11:29:00.017"
"Unused Time" "2019-05-25 11:29:00.017" "2019-05-25 11:29:40.018"
"ST Her" "2019-05-25 11:29:40.018" "2019-05-25 12:14:00.018"
TransitionBlock "2019-05-25 12:14:00.018" "2019-05-25 12:14:20.018"
"Unused Time" "2019-05-25 12:14:20.018" "2019-05-25 12:16:00.019"
CAL_1739+522 "2019-05-25 12:16:00.019" "2019-05-25 12:19:00.019"
TransitionBlock "2019-05-25 12:19:00.019" "2019-05-25 12:19:40.019"
"Unused Time" "2019-05-25 12:19:40.019" "2019-05-25 12:20:20.019"
CAL_MWC349 "2019-05-25 12:20:20.019" "2019-05-25 12:23:20.019"
TransitionBlock "2019-05-25 12:23:20.019" "2019-05-25 12:24:00.019"
"Unused Time" "2019-05-25 12:24:00.019" "2019-05-25 12:25:40.020"
CAL_G34.3 "2019-05-25 12:25:40.020" "2019-05-25 12:28:40.020"
TransitionBlock "2019-05-25 12:28:40.020" "2019-05-25 12:29:40.020"
"Unused Time" "2019-05-25 12:29:40.020" "2019-05-25 12:31:00.020"
"ST Her" "2019-05-25 12:31:00.020" "2019-05-25 13:15:20.020"
TransitionBlock "2019-05-25 13:15:20.020" "2019-05-25 13:15:40.020"
"Unused Time" "2019-05-25 13:15:40.020" "2019-05-25 13:16:00.021"
CAL_1739+522 "2019-05-25 13:16:00.021" "2019-05-25 13:19:00.021"
TransitionBlock "2019-05-25 13:19:00.021" "2019-05-25 13:19:40.021"
"Unused Time" "2019-05-25 13:19:40.021" "2019-05-25 13:21:00.022"
CAL_MWC349 "2019-05-25 13:21:00.022" "2019-05-25 13:24:00.022"
TransitionBlock "2019-05-25 13:24:00.022" "2019-05-25 13:24:40.022"
CAL_G34.3 "2019-05-25 13:24:40.022" "2019-05-25 13:27:40.022"
TransitionBlock "2019-05-25 13:27:40.022" "2019-05-25 13:28:40.022"
"Unused Time" "2019-05-25 13:28:40.022" "2019-05-25 13:30:20.022"
"ST Her" "2019-05-25 13:30:20.022" "2019-05-25 14:14:40.022"
TransitionBlock "2019-05-25 14:14:40.022" "2019-05-25 14:15:00.022"
"Unused Time" "2019-05-25 14:15:00.022" "2019-05-25 14:16:00.024"
CAL_1739+522 "2019-05-25 14:16:00.024" "2019-05-25 14:19:00.024"
TransitionBlock "2019-05-25 14:19:00.024" "2019-05-25 14:19:40.024"
"Unused Time" "2019-05-25 14:19:40.024" "2019-05-25 14:20:00.024"
CAL_MWC349 "2019-05-25 14:20:00.024" "2019-05-25 14:23:00.024"
TransitionBlock "2019-05-25 14:23:00.024" "2019-05-25 14:23:40.024"
"Unused Time" "2019-05-25 14:23:40.024" "2019-05-25 14:27:00.024"
CAL_G34.3 "2019-05-25 14:27:00.024" "2019-05-25 14:30:00.024"
"Unused Time" "2019-05-25 14:30:00.024" "2019-05-25 15:15:20.026"
CAL_G34.3 "2019-05-25 15:15:20.026" "2019-05-25 15:18:20.026"
TransitionBlock "2019-05-25 15:18:20.026" "2019-05-25 15:19:20.026"
"Unused Time" "2019-05-25 15:19:20.026" "2019-05-25 15:19:40.026"
CAL_1739+522 "2019-05-25 15:19:40.026" "2019-05-25 15:22:40.026"
TransitionBlock "2019-05-25 15:22:40.026" "2019-05-25 15:23:20.026"
"Unused Time" "2019-05-25 15:23:20.026" "2019-05-25 15:26:40.026"
CAL_MWC349 "2019-05-25 15:26:40.026" "2019-05-25 15:29:40.026"
TransitionBlock "2019-05-25 15:29:40.026" "2019-05-25 15:30:20.026"
"Unused Time" "2019-05-25 15:30:20.026" "2019-05-25 16:16:40.028"
CAL_G34.3 "2019-05-25 16:16:40.028" "2019-05-25 16:19:40.028"
TransitionBlock "2019-05-25 16:19:40.028" "2019-05-25 16:20:20.028"
"Unused Time" "2019-05-25 16:20:20.028" "2019-05-25 16:27:00.000"
CAL_MWC349 "2019-05-25 16:27:00.000" "2019-05-25 16:30:00.000"
