target "start time (UTC)" "end time (UTC)"
CAL_1418+546 "2019-07-05 08:16:40.011" "2019-07-05 08:19:40.011"
TransitionBlock "2019-07-05 08:19:40.011" "2019-07-05 08:20:20.011"
"Unused Time" "2019-07-05 08:20:20.011" "2019-07-05 08:21:20.011"
CAL_Arp220 "2019-07-05 08:21:20.011" "2019-07-05 08:24:20.011"
TransitionBlock "2019-07-05 08:24:20.011" "2019-07-05 08:25:20.011"
"Unused Time" "2019-07-05 08:25:20.011" "2019-07-05 08:25:40.011"
CAL_16293-2422 "2019-07-05 08:25:40.011" "2019-07-05 08:28:40.011"
TransitionBlock "2019-07-05 08:28:40.011" "2019-07-05 08:29:40.011"
"Unused Time" "2019-07-05 08:29:40.011" "2019-07-05 09:15:00.013"
CAL_Arp220 "2019-07-05 09:15:00.013" "2019-07-05 09:18:00.013"
TransitionBlock "2019-07-05 09:18:00.013" "2019-07-05 09:18:40.013"
"Unused Time" "2019-07-05 09:18:40.013" "2019-07-05 09:19:20.013"
CAL_1418+546 "2019-07-05 09:19:20.013" "2019-07-05 09:22:20.013"
TransitionBlock "2019-07-05 09:22:20.013" "2019-07-05 09:23:40.013"
"Unused Time" "2019-07-05 09:23:40.013" "2019-07-05 09:24:00.013"
CAL_16293-2422 "2019-07-05 09:24:00.013" "2019-07-05 09:27:00.013"
"Unused Time" "2019-07-05 09:27:00.013" "2019-07-05 10:15:00.015"
CAL_16293-2422 "2019-07-05 10:15:00.015" "2019-07-05 10:18:00.015"
TransitionBlock "2019-07-05 10:18:00.015" "2019-07-05 10:19:00.015"
"Unused Time" "2019-07-05 10:19:00.015" "2019-07-05 10:21:20.015"
CAL_Arp220 "2019-07-05 10:21:20.015" "2019-07-05 10:24:20.015"
TransitionBlock "2019-07-05 10:24:20.015" "2019-07-05 10:25:20.015"
"Unused Time" "2019-07-05 10:25:20.015" "2019-07-05 11:15:40.017"
CAL_CRL2688 "2019-07-05 11:15:40.017" "2019-07-05 11:18:40.017"
TransitionBlock "2019-07-05 11:18:40.017" "2019-07-05 11:19:00.017"
"Unused Time" "2019-07-05 11:19:00.017" "2019-07-05 11:21:00.017"
CAL_2005+403 "2019-07-05 11:21:00.017" "2019-07-05 11:24:00.017"
TransitionBlock "2019-07-05 11:24:00.017" "2019-07-05 11:24:20.017"
"Unused Time" "2019-07-05 11:24:20.017" "2019-07-05 11:24:40.017"
CAL_W75N "2019-07-05 11:24:40.017" "2019-07-05 11:27:40.017"
TransitionBlock "2019-07-05 11:27:40.017" "2019-07-05 11:28:00.017"
"Unused Time" "2019-07-05 11:28:00.017" "2019-07-05 12:16:00.019"
CAL_CRL2688 "2019-07-05 12:16:00.019" "2019-07-05 12:19:00.019"
TransitionBlock "2019-07-05 12:19:00.019" "2019-07-05 12:19:20.019"
"Unused Time" "2019-07-05 12:19:20.019" "2019-07-05 12:20:20.019"
CAL_2005+403 "2019-07-05 12:20:20.019" "2019-07-05 12:23:20.019"
TransitionBlock "2019-07-05 12:23:20.019" "2019-07-05 12:23:40.019"
"Unused Time" "2019-07-05 12:23:40.019" "2019-07-05 12:25:40.020"
CAL_W75N "2019-07-05 12:25:40.020" "2019-07-05 12:28:40.020"
TransitionBlock "2019-07-05 12:28:40.020" "2019-07-05 12:29:00.020"
"Unused Time" "2019-07-05 12:29:00.020" "2019-07-05 13:16:00.021"
CAL_CRL2688 "2019-07-05 13:16:00.021" "2019-07-05 13:19:00.021"
TransitionBlock "2019-07-05 13:19:00.021" "2019-07-05 13:19:20.021"
"Unused Time" "2019-07-05 13:19:20.021" "2019-07-05 13:21:00.022"
CAL_2005+403 "2019-07-05 13:21:00.022" "2019-07-05 13:24:00.022"
TransitionBlock "2019-07-05 13:24:00.022" "2019-07-05 13:24:20.022"
CAL_W75N "2019-07-05 13:24:20.022" "2019-07-05 13:27:20.022"
"Unused Time" "2019-07-05 13:27:20.022" "2019-07-05 14:16:20.024"
CAL_W75N "2019-07-05 14:16:20.024" "2019-07-05 14:19:20.024"
TransitionBlock "2019-07-05 14:19:20.024" "2019-07-05 14:19:40.024"
"Unused Time" "2019-07-05 14:19:40.024" "2019-07-05 14:20:00.024"
CAL_2005+403 "2019-07-05 14:20:00.024" "2019-07-05 14:23:00.024"
TransitionBlock "2019-07-05 14:23:00.024" "2019-07-05 14:23:20.024"
"Unused Time" "2019-07-05 14:23:20.024" "2019-07-05 14:27:00.024"
CAL_CRL2688 "2019-07-05 14:27:00.024" "2019-07-05 14:30:00.024"
TransitionBlock "2019-07-05 14:30:00.024" "2019-07-05 14:30:20.024"
"Unused Time" "2019-07-05 14:30:20.024" "2019-07-05 15:15:20.026"
CAL_2005+403 "2019-07-05 15:15:20.026" "2019-07-05 15:18:20.026"
TransitionBlock "2019-07-05 15:18:20.026" "2019-07-05 15:18:40.026"
"Unused Time" "2019-07-05 15:18:40.026" "2019-07-05 15:19:40.026"
CAL_CRL2688 "2019-07-05 15:19:40.026" "2019-07-05 15:22:40.026"
TransitionBlock "2019-07-05 15:22:40.026" "2019-07-05 15:23:00.026"
"Unused Time" "2019-07-05 15:23:00.026" "2019-07-05 15:26:40.026"
CAL_W75N "2019-07-05 15:26:40.026" "2019-07-05 15:29:40.026"
"Unused Time" "2019-07-05 15:29:40.026" "2019-07-05 16:16:40.028"
CAL_W75N "2019-07-05 16:16:40.028" "2019-07-05 16:19:40.028"
TransitionBlock "2019-07-05 16:19:40.028" "2019-07-05 16:20:00.028"
"Unused Time" "2019-07-05 16:20:00.028" "2019-07-05 16:27:00.000"
CAL_CRL2688 "2019-07-05 16:27:00.000" "2019-07-05 16:30:00.000"
