target "start time (UTC)" "end time (UTC)"
"IRAS 17341-3453" "2019-03-10 16:45:00.029" "2019-03-10 17:13:00.029"
TransitionBlock "2019-03-10 17:13:00.029" "2019-03-10 17:14:00.029"
"Unused Time" "2019-03-10 17:14:00.029" "2019-03-10 17:15:00.030"
CAL_Arp220 "2019-03-10 17:15:00.030" "2019-03-10 17:18:00.030"
TransitionBlock "2019-03-10 17:18:00.030" "2019-03-10 17:19:00.030"
"Unused Time" "2019-03-10 17:19:00.030" "2019-03-10 17:21:40.030"
CAL_G34.3 "2019-03-10 17:21:40.030" "2019-03-10 17:24:40.030"
TransitionBlock "2019-03-10 17:24:40.030" "2019-03-10 17:25:40.030"
"Unused Time" "2019-03-10 17:25:40.030" "2019-03-10 17:26:00.031"
CAL_1611+343 "2019-03-10 17:26:00.031" "2019-03-10 17:29:00.031"
TransitionBlock "2019-03-10 17:29:00.031" "2019-03-10 17:29:40.031"
"Unused Time" "2019-03-10 17:29:40.031" "2019-03-10 17:31:00.031"
"Serpens Main" "2019-03-10 17:31:00.031" "2019-03-10 18:13:00.031"
TransitionBlock "2019-03-10 18:13:00.031" "2019-03-10 18:13:40.031"
"Unused Time" "2019-03-10 18:13:40.031" "2019-03-10 18:15:20.032"
CAL_1611+343 "2019-03-10 18:15:20.032" "2019-03-10 18:18:20.032"
TransitionBlock "2019-03-10 18:18:20.032" "2019-03-10 18:19:20.032"
CAL_G34.3 "2019-03-10 18:19:20.032" "2019-03-10 18:22:20.032"
TransitionBlock "2019-03-10 18:22:20.032" "2019-03-10 18:23:20.032"
"Unused Time" "2019-03-10 18:23:20.032" "2019-03-10 18:23:40.033"
CAL_Arp220 "2019-03-10 18:23:40.033" "2019-03-10 18:26:40.033"
TransitionBlock "2019-03-10 18:26:40.033" "2019-03-10 18:27:40.033"
"Unused Time" "2019-03-10 18:27:40.033" "2019-03-10 18:34:40.033"
NEP-16 "2019-03-10 18:34:40.033" "2019-03-10 19:16:20.033"
TransitionBlock "2019-03-10 19:16:20.033" "2019-03-10 19:17:20.033"
"Unused Time" "2019-03-10 19:17:20.033" "2019-03-10 19:18:20.035"
CAL_G34.3 "2019-03-10 19:18:20.035" "2019-03-10 19:21:20.035"
TransitionBlock "2019-03-10 19:21:20.035" "2019-03-10 19:22:20.035"
"Unused Time" "2019-03-10 19:22:20.035" "2019-03-10 19:24:20.035"
CAL_1611+343 "2019-03-10 19:24:20.035" "2019-03-10 19:27:20.035"
TransitionBlock "2019-03-10 19:27:20.035" "2019-03-10 19:28:00.035"
"Unused Time" "2019-03-10 19:28:00.035" "2019-03-10 19:32:00.035"
NEP-16 "2019-03-10 19:32:00.035" "2019-03-10 20:13:40.035"
TransitionBlock "2019-03-10 20:13:40.035" "2019-03-10 20:14:40.035"
"Unused Time" "2019-03-10 20:14:40.035" "2019-03-10 20:27:00.000"
CAL_G34.3 "2019-03-10 20:27:00.000" "2019-03-10 20:30:00.000"
