target "start time (UTC)" "end time (UTC)"
"Unused Time" "2019-03-29 09:54:20.013" "2019-03-29 10:00:40.014"
STUDIES-1_offset_N2 "2019-03-29 10:00:40.014" "2019-03-29 10:31:40.014"
"Unused Time" "2019-03-29 10:31:40.014" "2019-03-29 10:40:20.016"
STUDIES-1_offset_N2 "2019-03-29 10:40:20.016" "2019-03-29 11:11:20.016"
TransitionBlock "2019-03-29 11:11:20.016" "2019-03-29 11:12:40.016"
"Unused Time" "2019-03-29 11:12:40.016" "2019-03-29 11:16:40.017"
CAL_Arp220 "2019-03-29 11:16:40.017" "2019-03-29 11:19:40.017"
TransitionBlock "2019-03-29 11:19:40.017" "2019-03-29 11:20:00.017"
"Unused Time" "2019-03-29 11:20:00.017" "2019-03-29 11:22:00.017"
CAL_3C345 "2019-03-29 11:22:00.017" "2019-03-29 11:25:00.017"
TransitionBlock "2019-03-29 11:25:00.017" "2019-03-29 11:25:20.017"
"Unused Time" "2019-03-29 11:25:20.017" "2019-03-29 12:18:40.019"
CAL_Arp220 "2019-03-29 12:18:40.019" "2019-03-29 12:21:40.019"
TransitionBlock "2019-03-29 12:21:40.019" "2019-03-29 12:22:00.019"
"Unused Time" "2019-03-29 12:22:00.019" "2019-03-29 12:24:20.020"
CAL_3C345 "2019-03-29 12:24:20.020" "2019-03-29 12:27:20.020"
TransitionBlock "2019-03-29 12:27:20.020" "2019-03-29 12:28:00.020"
"Unused Time" "2019-03-29 12:28:00.020" "2019-03-29 12:32:20.020"
NEP-15 "2019-03-29 12:32:20.020" "2019-03-29 13:14:00.020"
TransitionBlock "2019-03-29 13:14:00.020" "2019-03-29 13:15:00.020"
"Unused Time" "2019-03-29 13:15:00.020" "2019-03-29 13:16:20.022"
CAL_G34.3 "2019-03-29 13:16:20.022" "2019-03-29 13:19:20.022"
TransitionBlock "2019-03-29 13:19:20.022" "2019-03-29 13:20:20.022"
"Unused Time" "2019-03-29 13:20:20.022" "2019-03-29 13:25:20.022"
CAL_3C345 "2019-03-29 13:25:20.022" "2019-03-29 13:28:20.022"
TransitionBlock "2019-03-29 13:28:20.022" "2019-03-29 13:29:00.022"
"Unused Time" "2019-03-29 13:29:00.022" "2019-03-29 13:42:20.022"
"IRAS 19503+2219" "2019-03-29 13:42:20.022" "2019-03-29 14:13:20.022"
TransitionBlock "2019-03-29 14:13:20.022" "2019-03-29 14:14:20.022"
"Unused Time" "2019-03-29 14:14:20.022" "2019-03-29 14:15:00.024"
CAL_Arp220 "2019-03-29 14:15:00.024" "2019-03-29 14:18:00.024"
TransitionBlock "2019-03-29 14:18:00.024" "2019-03-29 14:19:00.024"
"Unused Time" "2019-03-29 14:19:00.024" "2019-03-29 14:20:00.024"
CAL_G34.3 "2019-03-29 14:20:00.024" "2019-03-29 14:23:00.024"
TransitionBlock "2019-03-29 14:23:00.024" "2019-03-29 14:24:00.024"
"Unused Time" "2019-03-29 14:24:00.024" "2019-03-29 14:26:00.024"
CAL_3C345 "2019-03-29 14:26:00.024" "2019-03-29 14:29:00.024"
TransitionBlock "2019-03-29 14:29:00.024" "2019-03-29 14:30:20.024"
"Unused Time" "2019-03-29 14:30:20.024" "2019-03-29 14:32:40.024"
"NGC 6334 Field 2" "2019-03-29 14:32:40.024" "2019-03-29 15:13:40.024"
TransitionBlock "2019-03-29 15:13:40.024" "2019-03-29 15:14:20.024"
"Unused Time" "2019-03-29 15:14:20.024" "2019-03-29 15:16:40.026"
CAL_G34.3 "2019-03-29 15:16:40.026" "2019-03-29 15:19:40.026"
TransitionBlock "2019-03-29 15:19:40.026" "2019-03-29 15:20:40.026"
"Unused Time" "2019-03-29 15:20:40.026" "2019-03-29 15:22:00.026"
CAL_Arp220 "2019-03-29 15:22:00.026" "2019-03-29 15:25:00.026"
TransitionBlock "2019-03-29 15:25:00.026" "2019-03-29 15:25:20.026"
"Unused Time" "2019-03-29 15:25:20.026" "2019-03-29 15:26:40.026"
CAL_3C345 "2019-03-29 15:26:40.026" "2019-03-29 15:29:40.026"
TransitionBlock "2019-03-29 15:29:40.026" "2019-03-29 15:31:00.026"
"Unused Time" "2019-03-29 15:31:00.026" "2019-03-29 15:35:40.027"
"NGC 6334 Field 2" "2019-03-29 15:35:40.027" "2019-03-29 16:16:40.027"
TransitionBlock "2019-03-29 16:16:40.027" "2019-03-29 16:17:40.027"
"Unused Time" "2019-03-29 16:17:40.027" "2019-03-29 16:18:40.028"
CAL_Arp220 "2019-03-29 16:18:40.028" "2019-03-29 16:21:40.028"
TransitionBlock "2019-03-29 16:21:40.028" "2019-03-29 16:22:00.028"
"Unused Time" "2019-03-29 16:22:00.028" "2019-03-29 16:24:40.028"
CAL_3C345 "2019-03-29 16:24:40.028" "2019-03-29 16:27:40.028"
TransitionBlock "2019-03-29 16:27:40.028" "2019-03-29 16:29:00.028"
"Unused Time" "2019-03-29 16:29:00.028" "2019-03-29 16:42:00.029"
"IRAS 19007-3826" "2019-03-29 16:42:00.029" "2019-03-29 17:13:00.029"
TransitionBlock "2019-03-29 17:13:00.029" "2019-03-29 17:13:40.029"
"Unused Time" "2019-03-29 17:13:40.029" "2019-03-29 17:15:00.030"
CAL_G34.3 "2019-03-29 17:15:00.030" "2019-03-29 17:18:00.030"
TransitionBlock "2019-03-29 17:18:00.030" "2019-03-29 17:19:00.030"
"Unused Time" "2019-03-29 17:19:00.030" "2019-03-29 17:21:40.030"
CAL_Arp220 "2019-03-29 17:21:40.030" "2019-03-29 17:24:40.030"
TransitionBlock "2019-03-29 17:24:40.030" "2019-03-29 17:25:00.030"
"Unused Time" "2019-03-29 17:25:00.030" "2019-03-29 17:26:00.031"
CAL_3C345 "2019-03-29 17:26:00.031" "2019-03-29 17:29:00.031"
TransitionBlock "2019-03-29 17:29:00.031" "2019-03-29 17:30:20.031"
"Unused Time" "2019-03-29 17:30:20.031" "2019-03-29 17:39:00.031"
"IRAS 20248-2825" "2019-03-29 17:39:00.031" "2019-03-29 18:10:00.031"
TransitionBlock "2019-03-29 18:10:00.031" "2019-03-29 18:11:20.031"
"Unused Time" "2019-03-29 18:11:20.031" "2019-03-29 18:15:20.032"
CAL_3C345 "2019-03-29 18:15:20.032" "2019-03-29 18:18:20.032"
TransitionBlock "2019-03-29 18:18:20.032" "2019-03-29 18:19:20.032"
"Unused Time" "2019-03-29 18:19:20.032" "2019-03-29 18:23:40.033"
CAL_G34.3 "2019-03-29 18:23:40.033" "2019-03-29 18:26:40.033"
TransitionBlock "2019-03-29 18:26:40.033" "2019-03-29 18:28:00.033"
"Unused Time" "2019-03-29 18:28:00.033" "2019-03-29 18:32:20.033"
M31-pointing-2b "2019-03-29 18:32:20.033" "2019-03-29 19:14:00.033"
TransitionBlock "2019-03-29 19:14:00.033" "2019-03-29 19:15:20.033"
"Unused Time" "2019-03-29 19:15:20.033" "2019-03-29 19:18:20.035"
CAL_G34.3 "2019-03-29 19:18:20.035" "2019-03-29 19:21:20.035"
TransitionBlock "2019-03-29 19:21:20.035" "2019-03-29 19:22:40.035"
"Unused Time" "2019-03-29 19:22:40.035" "2019-03-29 19:34:40.035"
M31-pointing-2i "2019-03-29 19:34:40.035" "2019-03-29 20:16:20.035"
TransitionBlock "2019-03-29 20:16:20.035" "2019-03-29 20:17:40.035"
"Unused Time" "2019-03-29 20:17:40.035" "2019-03-29 20:27:00.000"
CAL_G34.3 "2019-03-29 20:27:00.000" "2019-03-29 20:30:00.000"
