target "start time (UTC)" "end time (UTC)"
"Unused Time" "2019-06-21 12:22:00.019" "2019-06-21 12:24:20.020"
CAL_N7538IRS1 "2019-06-21 12:24:20.020" "2019-06-21 12:27:20.020"
TransitionBlock "2019-06-21 12:27:20.020" "2019-06-21 12:28:00.020"
"Unused Time" "2019-06-21 12:28:00.020" "2019-06-21 12:44:00.020"
"TW Peg" "2019-06-21 12:44:00.020" "2019-06-21 13:15:00.020"
TransitionBlock "2019-06-21 13:15:00.020" "2019-06-21 13:15:40.020"
"Unused Time" "2019-06-21 13:15:40.020" "2019-06-21 13:16:20.022"
CAL_N7538IRS1 "2019-06-21 13:16:20.022" "2019-06-21 13:19:20.022"
TransitionBlock "2019-06-21 13:19:20.022" "2019-06-21 13:20:00.022"
"Unused Time" "2019-06-21 13:20:00.022" "2019-06-21 13:21:20.022"
CAL_CRL2688 "2019-06-21 13:21:20.022" "2019-06-21 13:24:20.022"
TransitionBlock "2019-06-21 13:24:20.022" "2019-06-21 13:24:40.022"
"Unused Time" "2019-06-21 13:24:40.022" "2019-06-21 13:25:20.022"
CAL_BLLAC "2019-06-21 13:25:20.022" "2019-06-21 13:28:20.022"
TransitionBlock "2019-06-21 13:28:20.022" "2019-06-21 13:29:40.022"
"Unused Time" "2019-06-21 13:29:40.022" "2019-06-21 13:33:20.022"
"IRAS 22525-2952" "2019-06-21 13:33:20.022" "2019-06-21 14:04:20.022"
TransitionBlock "2019-06-21 14:04:20.022" "2019-06-21 14:05:20.022"
"Unused Time" "2019-06-21 14:05:20.022" "2019-06-21 14:15:00.024"
CAL_CRL2688 "2019-06-21 14:15:00.024" "2019-06-21 14:18:00.024"
TransitionBlock "2019-06-21 14:18:00.024" "2019-06-21 14:18:40.024"
"Unused Time" "2019-06-21 14:18:40.024" "2019-06-21 14:20:00.024"
CAL_N7538IRS1 "2019-06-21 14:20:00.024" "2019-06-21 14:23:00.024"
TransitionBlock "2019-06-21 14:23:00.024" "2019-06-21 14:23:20.024"
"Unused Time" "2019-06-21 14:23:20.024" "2019-06-21 14:26:00.024"
CAL_BLLAC "2019-06-21 14:26:00.024" "2019-06-21 14:29:00.024"
TransitionBlock "2019-06-21 14:29:00.024" "2019-06-21 14:30:20.024"
"Unused Time" "2019-06-21 14:30:20.024" "2019-06-21 14:33:00.024"
"IRAS 22525-2952" "2019-06-21 14:33:00.024" "2019-06-21 15:04:00.024"
TransitionBlock "2019-06-21 15:04:00.024" "2019-06-21 15:05:20.024"
"Unused Time" "2019-06-21 15:05:20.024" "2019-06-21 15:16:40.026"
CAL_N7538IRS1 "2019-06-21 15:16:40.026" "2019-06-21 15:19:40.026"
TransitionBlock "2019-06-21 15:19:40.026" "2019-06-21 15:20:00.026"
CAL_BLLAC "2019-06-21 15:20:00.026" "2019-06-21 15:23:00.026"
TransitionBlock "2019-06-21 15:23:00.026" "2019-06-21 15:23:20.026"
"Unused Time" "2019-06-21 15:23:20.026" "2019-06-21 15:26:20.026"
CAL_CRL2688 "2019-06-21 15:26:20.026" "2019-06-21 15:29:20.026"
TransitionBlock "2019-06-21 15:29:20.026" "2019-06-21 15:30:20.026"
"Unused Time" "2019-06-21 15:30:20.026" "2019-06-21 15:34:00.027"
"IRAS 22525-2952" "2019-06-21 15:34:00.027" "2019-06-21 16:05:00.027"
TransitionBlock "2019-06-21 16:05:00.027" "2019-06-21 16:06:00.027"
"Unused Time" "2019-06-21 16:06:00.027" "2019-06-21 16:18:40.028"
CAL_CRL2688 "2019-06-21 16:18:40.028" "2019-06-21 16:21:40.028"
TransitionBlock "2019-06-21 16:21:40.028" "2019-06-21 16:22:00.028"
"Unused Time" "2019-06-21 16:22:00.028" "2019-06-21 16:24:40.028"
CAL_BLLAC "2019-06-21 16:24:40.028" "2019-06-21 16:27:40.028"
TransitionBlock "2019-06-21 16:27:40.028" "2019-06-21 16:29:00.028"
"Unused Time" "2019-06-21 16:29:00.028" "2019-06-21 16:39:20.029"
"IRAS 22525-2952" "2019-06-21 16:39:20.029" "2019-06-21 17:10:20.029"
TransitionBlock "2019-06-21 17:10:20.029" "2019-06-21 17:11:40.029"
"Unused Time" "2019-06-21 17:11:40.029" "2019-06-21 17:17:40.030"
CAL_N7538IRS1 "2019-06-21 17:17:40.030" "2019-06-21 17:20:40.030"
TransitionBlock "2019-06-21 17:20:40.030" "2019-06-21 17:21:20.030"
"Unused Time" "2019-06-21 17:21:20.030" "2019-06-21 17:21:40.030"
CAL_CRL2688 "2019-06-21 17:21:40.030" "2019-06-21 17:24:40.030"
TransitionBlock "2019-06-21 17:24:40.030" "2019-06-21 17:25:00.030"
"Unused Time" "2019-06-21 17:25:00.030" "2019-06-21 17:26:00.031"
CAL_BLLAC "2019-06-21 17:26:00.031" "2019-06-21 17:29:00.031"
TransitionBlock "2019-06-21 17:29:00.031" "2019-06-21 17:29:40.031"
"Unused Time" "2019-06-21 17:29:40.031" "2019-06-21 17:38:40.031"
"IRAS 23541+7031" "2019-06-21 17:38:40.031" "2019-06-21 18:09:40.031"
TransitionBlock "2019-06-21 18:09:40.031" "2019-06-21 18:10:20.031"
"Unused Time" "2019-06-21 18:10:20.031" "2019-06-21 18:15:20.032"
CAL_BLLAC "2019-06-21 18:15:20.032" "2019-06-21 18:18:20.032"
TransitionBlock "2019-06-21 18:18:20.032" "2019-06-21 18:18:40.032"
"Unused Time" "2019-06-21 18:18:40.032" "2019-06-21 18:23:40.033"
CAL_N7538IRS1 "2019-06-21 18:23:40.033" "2019-06-21 18:26:40.033"
TransitionBlock "2019-06-21 18:26:40.033" "2019-06-21 18:28:20.033"
"Unused Time" "2019-06-21 18:28:20.033" "2019-06-21 18:30:20.033"
"IRAS 05090-1154" "2019-06-21 18:30:20.033" "2019-06-21 19:01:20.033"
TransitionBlock "2019-06-21 19:01:20.033" "2019-06-21 19:03:00.033"
"Unused Time" "2019-06-21 19:03:00.033" "2019-06-21 19:18:20.035"
CAL_N7538IRS1 "2019-06-21 19:18:20.035" "2019-06-21 19:21:20.035"
TransitionBlock "2019-06-21 19:21:20.035" "2019-06-21 19:23:00.035"
"Unused Time" "2019-06-21 19:23:00.035" "2019-06-21 19:25:00.035"
"IRAS 06176-1036" "2019-06-21 19:25:00.035" "2019-06-21 19:56:00.035"
"Unused Time" "2019-06-21 19:56:00.035" "2019-06-21 19:59:00.000"
"IRAS 06176-1036" "2019-06-21 19:59:00.000" "2019-06-21 20:30:00.000"
