target "start time (UTC)" "end time (UTC)"
STUDIES-1_offset_N2 "2019-03-02 11:44:20.018" "2019-03-02 12:15:20.018"
TransitionBlock "2019-03-02 12:15:20.018" "2019-03-02 12:16:40.018"
"Unused Time" "2019-03-02 12:16:40.018" "2019-03-02 12:18:40.019"
CAL_Arp220 "2019-03-02 12:18:40.019" "2019-03-02 12:21:40.019"
TransitionBlock "2019-03-02 12:21:40.019" "2019-03-02 12:22:00.019"
"Unused Time" "2019-03-02 12:22:00.019" "2019-03-02 12:24:20.020"
CAL_1611+343 "2019-03-02 12:24:20.020" "2019-03-02 12:27:20.020"
TransitionBlock "2019-03-02 12:27:20.020" "2019-03-02 12:28:40.020"
"Unused Time" "2019-03-02 12:28:40.020" "2019-03-02 12:42:40.020"
STUDIES-1_offset_N2 "2019-03-02 12:42:40.020" "2019-03-02 13:13:40.020"
TransitionBlock "2019-03-02 13:13:40.020" "2019-03-02 13:15:00.020"
"Unused Time" "2019-03-02 13:15:00.020" "2019-03-02 13:16:20.022"
CAL_1611+343 "2019-03-02 13:16:20.022" "2019-03-02 13:19:20.022"
TransitionBlock "2019-03-02 13:19:20.022" "2019-03-02 13:19:40.022"
"Unused Time" "2019-03-02 13:19:40.022" "2019-03-02 13:25:20.022"
CAL_Arp220 "2019-03-02 13:25:20.022" "2019-03-02 13:28:20.022"
TransitionBlock "2019-03-02 13:28:20.022" "2019-03-02 13:29:00.022"
"Unused Time" "2019-03-02 13:29:00.022" "2019-03-02 13:32:20.022"
NEP-21 "2019-03-02 13:32:20.022" "2019-03-02 14:14:00.022"
TransitionBlock "2019-03-02 14:14:00.022" "2019-03-02 14:14:40.022"
"Unused Time" "2019-03-02 14:14:40.022" "2019-03-02 14:15:00.024"
CAL_Arp220 "2019-03-02 14:15:00.024" "2019-03-02 14:18:00.024"
TransitionBlock "2019-03-02 14:18:00.024" "2019-03-02 14:19:00.024"
"Unused Time" "2019-03-02 14:19:00.024" "2019-03-02 14:20:00.024"
CAL_16293-2422 "2019-03-02 14:20:00.024" "2019-03-02 14:23:00.024"
TransitionBlock "2019-03-02 14:23:00.024" "2019-03-02 14:24:00.024"
"Unused Time" "2019-03-02 14:24:00.024" "2019-03-02 14:26:00.024"
CAL_1611+343 "2019-03-02 14:26:00.024" "2019-03-02 14:29:00.024"
TransitionBlock "2019-03-02 14:29:00.024" "2019-03-02 14:30:00.024"
"Unused Time" "2019-03-02 14:30:00.024" "2019-03-02 14:36:00.024"
"Oph Core" "2019-03-02 14:36:00.024" "2019-03-02 14:58:00.024"
TransitionBlock "2019-03-02 14:58:00.024" "2019-03-02 14:59:00.024"
"Unused Time" "2019-03-02 14:59:00.024" "2019-03-02 15:16:40.026"
CAL_1611+343 "2019-03-02 15:16:40.026" "2019-03-02 15:19:40.026"
TransitionBlock "2019-03-02 15:19:40.026" "2019-03-02 15:20:40.026"
"Unused Time" "2019-03-02 15:20:40.026" "2019-03-02 15:26:40.026"
CAL_16293-2422 "2019-03-02 15:26:40.026" "2019-03-02 15:29:40.026"
TransitionBlock "2019-03-02 15:29:40.026" "2019-03-02 15:30:20.026"
"Unused Time" "2019-03-02 15:30:20.026" "2019-03-02 15:32:40.027"
"Serpens Main" "2019-03-02 15:32:40.027" "2019-03-02 15:54:40.027"
TransitionBlock "2019-03-02 15:54:40.027" "2019-03-02 15:55:20.027"
"Unused Time" "2019-03-02 15:55:20.027" "2019-03-02 16:15:00.028"
CAL_Arp220 "2019-03-02 16:15:00.028" "2019-03-02 16:18:00.028"
TransitionBlock "2019-03-02 16:18:00.028" "2019-03-02 16:18:20.028"
"Unused Time" "2019-03-02 16:18:20.028" "2019-03-02 16:18:40.028"
CAL_1611+343 "2019-03-02 16:18:40.028" "2019-03-02 16:21:40.028"
TransitionBlock "2019-03-02 16:21:40.028" "2019-03-02 16:22:40.028"
"Unused Time" "2019-03-02 16:22:40.028" "2019-03-02 16:24:40.028"
CAL_16293-2422 "2019-03-02 16:24:40.028" "2019-03-02 16:27:40.028"
TransitionBlock "2019-03-02 16:27:40.028" "2019-03-02 16:28:00.028"
"Unused Time" "2019-03-02 16:28:00.028" "2019-03-02 16:29:20.029"
"NGC 6334 Field 1" "2019-03-02 16:29:20.029" "2019-03-02 17:10:20.029"
TransitionBlock "2019-03-02 17:10:20.029" "2019-03-02 17:11:20.029"
"Unused Time" "2019-03-02 17:11:20.029" "2019-03-02 17:15:00.030"
CAL_Arp220 "2019-03-02 17:15:00.030" "2019-03-02 17:18:00.030"
TransitionBlock "2019-03-02 17:18:00.030" "2019-03-02 17:19:00.030"
"Unused Time" "2019-03-02 17:19:00.030" "2019-03-02 17:21:40.030"
CAL_16293-2422 "2019-03-02 17:21:40.030" "2019-03-02 17:24:40.030"
TransitionBlock "2019-03-02 17:24:40.030" "2019-03-02 17:25:40.030"
"Unused Time" "2019-03-02 17:25:40.030" "2019-03-02 17:26:00.031"
CAL_1611+343 "2019-03-02 17:26:00.031" "2019-03-02 17:29:00.031"
TransitionBlock "2019-03-02 17:29:00.031" "2019-03-02 17:30:00.031"
"Unused Time" "2019-03-02 17:30:00.031" "2019-03-02 17:33:00.031"
"NGC 6334 Field 1" "2019-03-02 17:33:00.031" "2019-03-02 18:14:00.031"
TransitionBlock "2019-03-02 18:14:00.031" "2019-03-02 18:15:00.031"
"Unused Time" "2019-03-02 18:15:00.031" "2019-03-02 18:15:20.032"
CAL_1611+343 "2019-03-02 18:15:20.032" "2019-03-02 18:18:20.032"
TransitionBlock "2019-03-02 18:18:20.032" "2019-03-02 18:19:20.032"
CAL_16293-2422 "2019-03-02 18:19:20.032" "2019-03-02 18:22:20.032"
TransitionBlock "2019-03-02 18:22:20.032" "2019-03-02 18:23:20.032"
"Unused Time" "2019-03-02 18:23:20.032" "2019-03-02 18:23:40.033"
CAL_Arp220 "2019-03-02 18:23:40.033" "2019-03-02 18:26:40.033"
TransitionBlock "2019-03-02 18:26:40.033" "2019-03-02 18:27:40.033"
"Unused Time" "2019-03-02 18:27:40.033" "2019-03-02 18:49:00.034"
"Serpens South" "2019-03-02 18:49:00.034" "2019-03-02 19:11:00.034"
TransitionBlock "2019-03-02 19:11:00.034" "2019-03-02 19:12:00.034"
"Unused Time" "2019-03-02 19:12:00.034" "2019-03-02 19:18:20.035"
CAL_Arp220 "2019-03-02 19:18:20.035" "2019-03-02 19:21:20.035"
TransitionBlock "2019-03-02 19:21:20.035" "2019-03-02 19:21:40.035"
"Unused Time" "2019-03-02 19:21:40.035" "2019-03-02 19:24:20.035"
CAL_1611+343 "2019-03-02 19:24:20.035" "2019-03-02 19:27:20.035"
TransitionBlock "2019-03-02 19:27:20.035" "2019-03-02 19:28:20.035"
"Unused Time" "2019-03-02 19:28:20.035" "2019-03-02 19:29:20.035"
DR21 "2019-03-02 19:29:20.035" "2019-03-02 20:10:20.035"
TransitionBlock "2019-03-02 20:10:20.035" "2019-03-02 20:11:20.035"
"Unused Time" "2019-03-02 20:11:20.035" "2019-03-02 20:17:20.037"
CAL_1611+343 "2019-03-02 20:17:20.037" "2019-03-02 20:20:20.037"
"Unused Time" "2019-03-02 20:20:20.037" "2019-03-02 20:30:00.000"
