target "start time (UTC)" "end time (UTC)"
TransitionBlock "2019-01-14 10:18:00.015" "2019-01-14 10:18:20.015"
"Unused Time" "2019-01-14 10:18:20.015" "2019-01-14 10:19:20.015"
CAL_CRL618 "2019-01-14 10:19:20.015" "2019-01-14 10:22:20.015"
"Unused Time" "2019-01-14 10:22:20.015" "2019-01-14 10:26:00.015"
CAL_CRL618 "2019-01-14 10:26:00.015" "2019-01-14 10:29:00.015"
TransitionBlock "2019-01-14 10:29:00.015" "2019-01-14 10:30:20.015"
"Unused Time" "2019-01-14 10:30:20.015" "2019-01-14 11:16:40.017"
CAL_1153+495 "2019-01-14 11:16:40.017" "2019-01-14 11:19:40.017"
TransitionBlock "2019-01-14 11:19:40.017" "2019-01-14 11:20:20.017"
"Unused Time" "2019-01-14 11:20:20.017" "2019-01-14 11:22:00.017"
CAL_IRC+10216 "2019-01-14 11:22:00.017" "2019-01-14 11:25:00.017"
TransitionBlock "2019-01-14 11:25:00.017" "2019-01-14 11:25:40.017"
"Unused Time" "2019-01-14 11:25:40.017" "2019-01-14 12:24:20.020"
CAL_1153+495 "2019-01-14 12:24:20.020" "2019-01-14 12:27:20.020"
TransitionBlock "2019-01-14 12:27:20.020" "2019-01-14 12:28:00.020"
"Unused Time" "2019-01-14 12:28:00.020" "2019-01-14 13:16:20.022"
CAL_IRC+10216 "2019-01-14 13:16:20.022" "2019-01-14 13:19:20.022"
TransitionBlock "2019-01-14 13:19:20.022" "2019-01-14 13:20:00.022"
"Unused Time" "2019-01-14 13:20:00.022" "2019-01-14 13:25:20.022"
CAL_1153+495 "2019-01-14 13:25:20.022" "2019-01-14 13:28:20.022"
TransitionBlock "2019-01-14 13:28:20.022" "2019-01-14 13:29:40.022"
"Unused Time" "2019-01-14 13:29:40.022" "2019-01-14 13:42:40.022"
"IRAS 12106-3350" "2019-01-14 13:42:40.022" "2019-01-14 14:10:40.022"
TransitionBlock "2019-01-14 14:10:40.022" "2019-01-14 14:12:00.022"
"Unused Time" "2019-01-14 14:12:00.022" "2019-01-14 14:15:00.024"
CAL_Arp220 "2019-01-14 14:15:00.024" "2019-01-14 14:18:00.024"
TransitionBlock "2019-01-14 14:18:00.024" "2019-01-14 14:19:20.024"
"Unused Time" "2019-01-14 14:19:20.024" "2019-01-14 14:20:00.024"
CAL_IRC+10216 "2019-01-14 14:20:00.024" "2019-01-14 14:23:00.024"
TransitionBlock "2019-01-14 14:23:00.024" "2019-01-14 14:23:40.024"
"Unused Time" "2019-01-14 14:23:40.024" "2019-01-14 14:26:00.024"
CAL_1153+495 "2019-01-14 14:26:00.024" "2019-01-14 14:29:00.024"
TransitionBlock "2019-01-14 14:29:00.024" "2019-01-14 14:30:00.024"
"Unused Time" "2019-01-14 14:30:00.024" "2019-01-14 14:41:40.025"
"IRAS 15223-0203" "2019-01-14 14:41:40.025" "2019-01-14 15:09:40.025"
TransitionBlock "2019-01-14 15:09:40.025" "2019-01-14 15:10:40.025"
"Unused Time" "2019-01-14 15:10:40.025" "2019-01-14 15:16:40.026"
CAL_1153+495 "2019-01-14 15:16:40.026" "2019-01-14 15:19:40.026"
TransitionBlock "2019-01-14 15:19:40.026" "2019-01-14 15:20:40.026"
"Unused Time" "2019-01-14 15:20:40.026" "2019-01-14 15:22:00.026"
CAL_Arp220 "2019-01-14 15:22:00.026" "2019-01-14 15:25:00.026"
TransitionBlock "2019-01-14 15:25:00.026" "2019-01-14 15:26:20.026"
"Unused Time" "2019-01-14 15:26:20.026" "2019-01-14 15:26:40.026"
CAL_IRC+10216 "2019-01-14 15:26:40.026" "2019-01-14 15:29:40.026"
TransitionBlock "2019-01-14 15:29:40.026" "2019-01-14 15:31:00.026"
"Unused Time" "2019-01-14 15:31:00.026" "2019-01-14 15:32:40.027"
"IRAS 15223-0203" "2019-01-14 15:32:40.027" "2019-01-14 16:00:40.027"
TransitionBlock "2019-01-14 16:00:40.027" "2019-01-14 16:01:40.027"
"Unused Time" "2019-01-14 16:01:40.027" "2019-01-14 16:18:40.028"
CAL_1153+495 "2019-01-14 16:18:40.028" "2019-01-14 16:21:40.028"
TransitionBlock "2019-01-14 16:21:40.028" "2019-01-14 16:22:20.028"
"Unused Time" "2019-01-14 16:22:20.028" "2019-01-14 16:24:40.028"
CAL_IRC+10216 "2019-01-14 16:24:40.028" "2019-01-14 16:27:40.028"
TransitionBlock "2019-01-14 16:27:40.028" "2019-01-14 16:29:00.028"
"Unused Time" "2019-01-14 16:29:00.028" "2019-01-14 16:29:20.029"
"IRAS 15223-0203" "2019-01-14 16:29:20.029" "2019-01-14 16:57:20.029"
TransitionBlock "2019-01-14 16:57:20.029" "2019-01-14 16:58:00.029"
"Unused Time" "2019-01-14 16:58:00.029" "2019-01-14 17:21:40.030"
CAL_Arp220 "2019-01-14 17:21:40.030" "2019-01-14 17:24:40.030"
TransitionBlock "2019-01-14 17:24:40.030" "2019-01-14 17:25:40.030"
"Unused Time" "2019-01-14 17:25:40.030" "2019-01-14 17:26:00.031"
CAL_1153+495 "2019-01-14 17:26:00.031" "2019-01-14 17:29:00.031"
TransitionBlock "2019-01-14 17:29:00.031" "2019-01-14 17:30:40.031"
"Unused Time" "2019-01-14 17:30:40.031" "2019-01-14 17:37:00.031"
"IRAS 16534-3030" "2019-01-14 17:37:00.031" "2019-01-14 18:05:00.031"
TransitionBlock "2019-01-14 18:05:00.031" "2019-01-14 18:06:40.031"
"Unused Time" "2019-01-14 18:06:40.031" "2019-01-14 18:15:20.032"
CAL_1153+495 "2019-01-14 18:15:20.032" "2019-01-14 18:18:20.032"
TransitionBlock "2019-01-14 18:18:20.032" "2019-01-14 18:20:00.032"
"Unused Time" "2019-01-14 18:20:00.032" "2019-01-14 18:36:40.033"
"IRAS 17239-2812" "2019-01-14 18:36:40.033" "2019-01-14 19:04:40.033"
TransitionBlock "2019-01-14 19:04:40.033" "2019-01-14 19:05:40.033"
"Unused Time" "2019-01-14 19:05:40.033" "2019-01-14 19:18:20.035"
CAL_Arp220 "2019-01-14 19:18:20.035" "2019-01-14 19:21:20.035"
TransitionBlock "2019-01-14 19:21:20.035" "2019-01-14 19:21:40.035"
"Unused Time" "2019-01-14 19:21:40.035" "2019-01-14 19:28:20.035"
"IRAS 15566+3609" "2019-01-14 19:28:20.035" "2019-01-14 19:56:20.035"
"Unused Time" "2019-01-14 19:56:20.035" "2019-01-14 19:57:00.036"
"IRAS 15566+3609" "2019-01-14 19:57:00.036" "2019-01-14 20:25:00.036"
TransitionBlock "2019-01-14 20:25:00.036" "2019-01-14 20:25:20.036"
"Unused Time" "2019-01-14 20:25:20.036" "2019-01-14 20:27:00.000"
CAL_Arp220 "2019-01-14 20:27:00.000" "2019-01-14 20:30:00.000"
