target "start time (UTC)" "end time (UTC)"
TransitionBlock "2019-01-07 09:01:00.011" "2019-01-07 09:02:40.011"
"Unused Time" "2019-01-07 09:02:40.011" "2019-01-07 09:15:40.013"
CAL_W3(OH) "2019-01-07 09:15:40.013" "2019-01-07 09:18:40.013"
TransitionBlock "2019-01-07 09:18:40.013" "2019-01-07 09:19:00.013"
"Unused Time" "2019-01-07 09:19:00.013" "2019-01-07 09:19:20.013"
CAL_0219+428 "2019-01-07 09:19:20.013" "2019-01-07 09:22:20.013"
TransitionBlock "2019-01-07 09:22:20.013" "2019-01-07 09:23:00.013"
"Unused Time" "2019-01-07 09:23:00.013" "2019-01-07 09:27:00.013"
CAL_CRL618 "2019-01-07 09:27:00.013" "2019-01-07 09:30:00.013"
TransitionBlock "2019-01-07 09:30:00.013" "2019-01-07 09:30:40.013"
"Unused Time" "2019-01-07 09:30:40.013" "2019-01-07 09:37:20.013"
"IRAS 05559+7430" "2019-01-07 09:37:20.013" "2019-01-07 10:05:20.013"
TransitionBlock "2019-01-07 10:05:20.013" "2019-01-07 10:06:00.013"
"Unused Time" "2019-01-07 10:06:00.013" "2019-01-07 10:18:20.015"
CAL_CRL618 "2019-01-07 10:18:20.015" "2019-01-07 10:21:20.015"
TransitionBlock "2019-01-07 10:21:20.015" "2019-01-07 10:22:00.015"
"Unused Time" "2019-01-07 10:22:00.015" "2019-01-07 10:34:40.016"
"IRAS 05559+7430" "2019-01-07 10:34:40.016" "2019-01-07 11:02:40.016"
TransitionBlock "2019-01-07 11:02:40.016" "2019-01-07 11:03:20.016"
"Unused Time" "2019-01-07 11:03:20.016" "2019-01-07 11:16:40.017"
CAL_1153+495 "2019-01-07 11:16:40.017" "2019-01-07 11:19:40.017"
TransitionBlock "2019-01-07 11:19:40.017" "2019-01-07 11:20:20.017"
"Unused Time" "2019-01-07 11:20:20.017" "2019-01-07 11:22:00.017"
CAL_IRC+10216 "2019-01-07 11:22:00.017" "2019-01-07 11:25:00.017"
TransitionBlock "2019-01-07 11:25:00.017" "2019-01-07 11:25:40.017"
"Unused Time" "2019-01-07 11:25:40.017" "2019-01-07 11:46:00.018"
"IRAS 10580-1803" "2019-01-07 11:46:00.018" "2019-01-07 12:14:00.018"
TransitionBlock "2019-01-07 12:14:00.018" "2019-01-07 12:15:00.018"
"Unused Time" "2019-01-07 12:15:00.018" "2019-01-07 12:18:40.019"
CAL_1153+495 "2019-01-07 12:18:40.019" "2019-01-07 12:21:40.019"
TransitionBlock "2019-01-07 12:21:40.019" "2019-01-07 12:22:20.019"
"Unused Time" "2019-01-07 12:22:20.019" "2019-01-07 12:24:20.020"
CAL_IRC+10216 "2019-01-07 12:24:20.020" "2019-01-07 12:27:20.020"
TransitionBlock "2019-01-07 12:27:20.020" "2019-01-07 12:28:00.020"
"Unused Time" "2019-01-07 12:28:00.020" "2019-01-07 12:34:00.020"
"IRAS 10580-1803" "2019-01-07 12:34:00.020" "2019-01-07 13:02:00.020"
TransitionBlock "2019-01-07 13:02:00.020" "2019-01-07 13:03:00.020"
"Unused Time" "2019-01-07 13:03:00.020" "2019-01-07 13:16:20.022"
CAL_1153+495 "2019-01-07 13:16:20.022" "2019-01-07 13:19:20.022"
TransitionBlock "2019-01-07 13:19:20.022" "2019-01-07 13:20:20.022"
"Unused Time" "2019-01-07 13:20:20.022" "2019-01-07 13:22:00.022"
"IRAS 10580-1803" "2019-01-07 13:22:00.022" "2019-01-07 13:50:00.022"
TransitionBlock "2019-01-07 13:50:00.022" "2019-01-07 13:50:20.022"
"IRAS 10329-3918" "2019-01-07 13:50:20.022" "2019-01-07 14:18:20.022"
TransitionBlock "2019-01-07 14:18:20.022" "2019-01-07 14:19:20.022"
"Unused Time" "2019-01-07 14:19:20.022" "2019-01-07 14:20:00.024"
CAL_IRC+10216 "2019-01-07 14:20:00.024" "2019-01-07 14:23:00.024"
TransitionBlock "2019-01-07 14:23:00.024" "2019-01-07 14:23:40.024"
"Unused Time" "2019-01-07 14:23:40.024" "2019-01-07 14:26:00.024"
CAL_1153+495 "2019-01-07 14:26:00.024" "2019-01-07 14:29:00.024"
TransitionBlock "2019-01-07 14:29:00.024" "2019-01-07 14:30:20.024"
"Unused Time" "2019-01-07 14:30:20.024" "2019-01-07 14:46:00.025"
"IRAS 11461-3542" "2019-01-07 14:46:00.025" "2019-01-07 15:14:00.025"
TransitionBlock "2019-01-07 15:14:00.025" "2019-01-07 15:15:00.025"
"Unused Time" "2019-01-07 15:15:00.025" "2019-01-07 15:16:40.026"
CAL_IRC+10216 "2019-01-07 15:16:40.026" "2019-01-07 15:19:40.026"
TransitionBlock "2019-01-07 15:19:40.026" "2019-01-07 15:21:00.026"
"Unused Time" "2019-01-07 15:21:00.026" "2019-01-07 15:22:00.026"
CAL_Arp220 "2019-01-07 15:22:00.026" "2019-01-07 15:25:00.026"
TransitionBlock "2019-01-07 15:25:00.026" "2019-01-07 15:26:00.026"
"Unused Time" "2019-01-07 15:26:00.026" "2019-01-07 15:26:40.026"
CAL_1153+495 "2019-01-07 15:26:40.026" "2019-01-07 15:29:40.026"
TransitionBlock "2019-01-07 15:29:40.026" "2019-01-07 15:30:40.026"
"Unused Time" "2019-01-07 15:30:40.026" "2019-01-07 15:41:00.027"
"IRAS 16235+1900" "2019-01-07 15:41:00.027" "2019-01-07 16:09:00.027"
TransitionBlock "2019-01-07 16:09:00.027" "2019-01-07 16:09:20.027"
"Unused Time" "2019-01-07 16:09:20.027" "2019-01-07 16:18:40.028"
CAL_Arp220 "2019-01-07 16:18:40.028" "2019-01-07 16:21:40.028"
TransitionBlock "2019-01-07 16:21:40.028" "2019-01-07 16:22:40.028"
"Unused Time" "2019-01-07 16:22:40.028" "2019-01-07 16:24:40.028"
CAL_1153+495 "2019-01-07 16:24:40.028" "2019-01-07 16:27:40.028"
TransitionBlock "2019-01-07 16:27:40.028" "2019-01-07 16:29:00.028"
"Unused Time" "2019-01-07 16:29:00.028" "2019-01-07 16:32:00.029"
"IRAS 14280-2952" "2019-01-07 16:32:00.029" "2019-01-07 17:00:00.029"
TransitionBlock "2019-01-07 17:00:00.029" "2019-01-07 17:01:00.029"
"Unused Time" "2019-01-07 17:01:00.029" "2019-01-07 17:21:40.030"
CAL_Arp220 "2019-01-07 17:21:40.030" "2019-01-07 17:24:40.030"
TransitionBlock "2019-01-07 17:24:40.030" "2019-01-07 17:25:40.030"
"Unused Time" "2019-01-07 17:25:40.030" "2019-01-07 17:26:00.031"
CAL_1153+495 "2019-01-07 17:26:00.031" "2019-01-07 17:29:00.031"
TransitionBlock "2019-01-07 17:29:00.031" "2019-01-07 17:30:20.031"
"Unused Time" "2019-01-07 17:30:20.031" "2019-01-07 17:44:20.031"
"IRAS 14280-2952" "2019-01-07 17:44:20.031" "2019-01-07 18:12:20.031"
TransitionBlock "2019-01-07 18:12:20.031" "2019-01-07 18:13:40.031"
"Unused Time" "2019-01-07 18:13:40.031" "2019-01-07 18:15:20.032"
CAL_1153+495 "2019-01-07 18:15:20.032" "2019-01-07 18:18:20.032"
TransitionBlock "2019-01-07 18:18:20.032" "2019-01-07 18:19:20.032"
"IRAS 16235+1900" "2019-01-07 18:19:20.032" "2019-01-07 18:47:20.032"
TransitionBlock "2019-01-07 18:47:20.032" "2019-01-07 18:48:20.032"
"Unused Time" "2019-01-07 18:48:20.032" "2019-01-07 18:48:40.034"
"IRAS 14280-2952" "2019-01-07 18:48:40.034" "2019-01-07 19:16:40.034"
TransitionBlock "2019-01-07 19:16:40.034" "2019-01-07 19:18:00.034"
"Unused Time" "2019-01-07 19:18:00.034" "2019-01-07 19:18:20.035"
CAL_1153+495 "2019-01-07 19:18:20.035" "2019-01-07 19:21:20.035"
TransitionBlock "2019-01-07 19:21:20.035" "2019-01-07 19:22:00.035"
"Unused Time" "2019-01-07 19:22:00.035" "2019-01-07 19:27:40.035"
"IRAS 16418+5459" "2019-01-07 19:27:40.035" "2019-01-07 19:55:40.035"
"Unused Time" "2019-01-07 19:55:40.035" "2019-01-07 19:56:40.036"
"IRAS 16418+5459" "2019-01-07 19:56:40.036" "2019-01-07 20:24:40.036"
TransitionBlock "2019-01-07 20:24:40.036" "2019-01-07 20:25:20.036"
"Unused Time" "2019-01-07 20:25:20.036" "2019-01-07 20:27:00.000"
CAL_Arp220 "2019-01-07 20:27:00.000" "2019-01-07 20:30:00.000"
