target "start time (UTC)" "end time (UTC)"
CAL_1823+568 "2019-04-22 18:23:40.033" "2019-04-22 18:26:40.033"
TransitionBlock "2019-04-22 18:26:40.033" "2019-04-22 18:27:20.033"
"Unused Time" "2019-04-22 18:27:20.033" "2019-04-22 19:18:20.035"
CAL_MWC349 "2019-04-22 19:18:20.035" "2019-04-22 19:21:20.035"
TransitionBlock "2019-04-22 19:21:20.035" "2019-04-22 19:22:40.035"
"Unused Time" "2019-04-22 19:22:40.035" "2019-04-22 19:34:40.035"
XMM-LSS-037 "2019-04-22 19:34:40.035" "2019-04-22 20:16:20.035"
TransitionBlock "2019-04-22 20:16:20.035" "2019-04-22 20:17:40.035"
"Unused Time" "2019-04-22 20:17:40.035" "2019-04-22 20:27:00.000"
CAL_MWC349 "2019-04-22 20:27:00.000" "2019-04-22 20:30:00.000"
