target "start time (UTC)" "end time (UTC)"
"Unused Time" "2019-04-06 08:15:00.009" "2019-04-06 08:18:40.011"
CAL_0917+449 "2019-04-06 08:18:40.011" "2019-04-06 08:21:40.011"
TransitionBlock "2019-04-06 08:21:40.011" "2019-04-06 08:22:20.011"
"Unused Time" "2019-04-06 08:22:20.011" "2019-04-06 08:25:20.011"
CAL_IRC+10216 "2019-04-06 08:25:20.011" "2019-04-06 08:28:20.011"
TransitionBlock "2019-04-06 08:28:20.011" "2019-04-06 08:29:20.011"
"Unused Time" "2019-04-06 08:29:20.011" "2019-04-06 08:38:40.011"
"V919 Cen" "2019-04-06 08:38:40.011" "2019-04-06 09:09:40.011"
TransitionBlock "2019-04-06 09:09:40.011" "2019-04-06 09:11:00.011"
"Unused Time" "2019-04-06 09:11:00.011" "2019-04-06 09:19:20.013"
CAL_0917+449 "2019-04-06 09:19:20.013" "2019-04-06 09:22:20.013"
TransitionBlock "2019-04-06 09:22:20.013" "2019-04-06 09:23:00.013"
"Unused Time" "2019-04-06 09:23:00.013" "2019-04-06 09:27:00.013"
CAL_IRC+10216 "2019-04-06 09:27:00.013" "2019-04-06 09:30:00.013"
TransitionBlock "2019-04-06 09:30:00.013" "2019-04-06 09:31:00.013"
"Unused Time" "2019-04-06 09:31:00.013" "2019-04-06 09:40:40.014"
"V919 Cen" "2019-04-06 09:40:40.014" "2019-04-06 10:11:40.014"
TransitionBlock "2019-04-06 10:11:40.014" "2019-04-06 10:13:00.014"
"Unused Time" "2019-04-06 10:13:00.014" "2019-04-06 10:18:20.015"
CAL_0917+449 "2019-04-06 10:18:20.015" "2019-04-06 10:21:20.015"
TransitionBlock "2019-04-06 10:21:20.015" "2019-04-06 10:22:00.015"
"Unused Time" "2019-04-06 10:22:00.015" "2019-04-06 10:24:40.015"
CAL_IRC+10216 "2019-04-06 10:24:40.015" "2019-04-06 10:27:40.015"
TransitionBlock "2019-04-06 10:27:40.015" "2019-04-06 10:28:00.015"
"Unused Time" "2019-04-06 10:28:00.015" "2019-04-06 10:37:00.016"
STUDIES-1_offset_N2 "2019-04-06 10:37:00.016" "2019-04-06 11:08:00.016"
TransitionBlock "2019-04-06 11:08:00.016" "2019-04-06 11:09:40.016"
"Unused Time" "2019-04-06 11:09:40.016" "2019-04-06 11:31:40.018"
NEP-17 "2019-04-06 11:31:40.018" "2019-04-06 12:13:20.018"
TransitionBlock "2019-04-06 12:13:20.018" "2019-04-06 12:13:40.018"
"Unused Time" "2019-04-06 12:13:40.018" "2019-04-06 12:18:20.019"
CAL_1823+568 "2019-04-06 12:18:20.019" "2019-04-06 12:21:20.019"
TransitionBlock "2019-04-06 12:21:20.019" "2019-04-06 12:22:20.019"
"Unused Time" "2019-04-06 12:22:20.019" "2019-04-06 12:26:20.020"
CAL_G34.3 "2019-04-06 12:26:20.020" "2019-04-06 12:29:20.020"
TransitionBlock "2019-04-06 12:29:20.020" "2019-04-06 12:29:40.020"
"Unused Time" "2019-04-06 12:29:40.020" "2019-04-06 12:43:40.020"
"IRAS 18437-0643" "2019-04-06 12:43:40.020" "2019-04-06 13:14:40.020"
TransitionBlock "2019-04-06 13:14:40.020" "2019-04-06 13:15:00.020"
"Unused Time" "2019-04-06 13:15:00.020" "2019-04-06 13:16:20.022"
CAL_G34.3 "2019-04-06 13:16:20.022" "2019-04-06 13:19:20.022"
TransitionBlock "2019-04-06 13:19:20.022" "2019-04-06 13:20:20.022"
"Unused Time" "2019-04-06 13:20:20.022" "2019-04-06 13:25:20.022"
CAL_1823+568 "2019-04-06 13:25:20.022" "2019-04-06 13:28:20.022"
TransitionBlock "2019-04-06 13:28:20.022" "2019-04-06 13:29:40.022"
"Unused Time" "2019-04-06 13:29:40.022" "2019-04-06 13:40:00.022"
"IRAS 17150-3224" "2019-04-06 13:40:00.022" "2019-04-06 14:11:00.022"
TransitionBlock "2019-04-06 14:11:00.022" "2019-04-06 14:12:20.022"
"Unused Time" "2019-04-06 14:12:20.022" "2019-04-06 14:15:00.024"
CAL_MWC349 "2019-04-06 14:15:00.024" "2019-04-06 14:18:00.024"
TransitionBlock "2019-04-06 14:18:00.024" "2019-04-06 14:18:40.024"
"Unused Time" "2019-04-06 14:18:40.024" "2019-04-06 14:20:00.024"
CAL_G34.3 "2019-04-06 14:20:00.024" "2019-04-06 14:23:00.024"
TransitionBlock "2019-04-06 14:23:00.024" "2019-04-06 14:24:00.024"
"Unused Time" "2019-04-06 14:24:00.024" "2019-04-06 14:26:00.024"
CAL_1823+568 "2019-04-06 14:26:00.024" "2019-04-06 14:29:00.024"
TransitionBlock "2019-04-06 14:29:00.024" "2019-04-06 14:29:40.024"
"Unused Time" "2019-04-06 14:29:40.024" "2019-04-06 14:43:20.025"
"RU Cyg" "2019-04-06 14:43:20.025" "2019-04-06 15:14:20.025"
TransitionBlock "2019-04-06 15:14:20.025" "2019-04-06 15:15:20.025"
"Unused Time" "2019-04-06 15:15:20.025" "2019-04-06 15:16:40.026"
CAL_G34.3 "2019-04-06 15:16:40.026" "2019-04-06 15:19:40.026"
TransitionBlock "2019-04-06 15:19:40.026" "2019-04-06 15:20:20.026"
"Unused Time" "2019-04-06 15:20:20.026" "2019-04-06 15:22:00.026"
CAL_MWC349 "2019-04-06 15:22:00.026" "2019-04-06 15:25:00.026"
TransitionBlock "2019-04-06 15:25:00.026" "2019-04-06 15:25:40.026"
"Unused Time" "2019-04-06 15:25:40.026" "2019-04-06 15:26:40.026"
CAL_1823+568 "2019-04-06 15:26:40.026" "2019-04-06 15:29:40.026"
TransitionBlock "2019-04-06 15:29:40.026" "2019-04-06 15:30:20.026"
"Unused Time" "2019-04-06 15:30:20.026" "2019-04-06 15:35:00.027"
"TW Peg" "2019-04-06 15:35:00.027" "2019-04-06 16:06:00.027"
TransitionBlock "2019-04-06 16:06:00.027" "2019-04-06 16:06:20.027"
"Unused Time" "2019-04-06 16:06:20.027" "2019-04-06 16:18:40.028"
CAL_MWC349 "2019-04-06 16:18:40.028" "2019-04-06 16:21:40.028"
TransitionBlock "2019-04-06 16:21:40.028" "2019-04-06 16:22:20.028"
"Unused Time" "2019-04-06 16:22:20.028" "2019-04-06 16:24:40.028"
CAL_1823+568 "2019-04-06 16:24:40.028" "2019-04-06 16:27:40.028"
TransitionBlock "2019-04-06 16:27:40.028" "2019-04-06 16:28:20.028"
"Unused Time" "2019-04-06 16:28:20.028" "2019-04-06 16:32:20.029"
"RU Cyg" "2019-04-06 16:32:20.029" "2019-04-06 17:03:20.029"
TransitionBlock "2019-04-06 17:03:20.029" "2019-04-06 17:04:20.029"
"Unused Time" "2019-04-06 17:04:20.029" "2019-04-06 17:17:40.030"
CAL_G34.3 "2019-04-06 17:17:40.030" "2019-04-06 17:20:40.030"
TransitionBlock "2019-04-06 17:20:40.030" "2019-04-06 17:21:20.030"
"Unused Time" "2019-04-06 17:21:20.030" "2019-04-06 17:21:40.030"
CAL_MWC349 "2019-04-06 17:21:40.030" "2019-04-06 17:24:40.030"
TransitionBlock "2019-04-06 17:24:40.030" "2019-04-06 17:25:20.030"
"Unused Time" "2019-04-06 17:25:20.030" "2019-04-06 17:26:00.031"
CAL_1823+568 "2019-04-06 17:26:00.031" "2019-04-06 17:29:00.031"
TransitionBlock "2019-04-06 17:29:00.031" "2019-04-06 17:29:40.031"
"Unused Time" "2019-04-06 17:29:40.031" "2019-04-06 17:34:00.031"
"TW Peg" "2019-04-06 17:34:00.031" "2019-04-06 18:05:00.031"
TransitionBlock "2019-04-06 18:05:00.031" "2019-04-06 18:05:40.031"
"Unused Time" "2019-04-06 18:05:40.031" "2019-04-06 18:15:20.032"
CAL_1823+568 "2019-04-06 18:15:20.032" "2019-04-06 18:18:20.032"
TransitionBlock "2019-04-06 18:18:20.032" "2019-04-06 18:19:20.032"
CAL_G34.3 "2019-04-06 18:19:20.032" "2019-04-06 18:22:20.032"
TransitionBlock "2019-04-06 18:22:20.032" "2019-04-06 18:23:00.032"
"Unused Time" "2019-04-06 18:23:00.032" "2019-04-06 18:23:40.033"
CAL_MWC349 "2019-04-06 18:23:40.033" "2019-04-06 18:26:40.033"
TransitionBlock "2019-04-06 18:26:40.033" "2019-04-06 18:27:20.033"
"Unused Time" "2019-04-06 18:27:20.033" "2019-04-06 18:43:20.033"
"IRAS 20547+0247" "2019-04-06 18:43:20.033" "2019-04-06 19:14:20.033"
TransitionBlock "2019-04-06 19:14:20.033" "2019-04-06 19:15:20.033"
"Unused Time" "2019-04-06 19:15:20.033" "2019-04-06 19:18:20.035"
CAL_1823+568 "2019-04-06 19:18:20.035" "2019-04-06 19:21:20.035"
TransitionBlock "2019-04-06 19:21:20.035" "2019-04-06 19:22:00.035"
"Unused Time" "2019-04-06 19:22:00.035" "2019-04-06 19:24:20.035"
CAL_MWC349 "2019-04-06 19:24:20.035" "2019-04-06 19:27:20.035"
TransitionBlock "2019-04-06 19:27:20.035" "2019-04-06 19:27:40.035"
"Unused Time" "2019-04-06 19:27:40.035" "2019-04-06 19:29:40.035"
"RU Cyg" "2019-04-06 19:29:40.035" "2019-04-06 20:00:40.035"
TransitionBlock "2019-04-06 20:00:40.035" "2019-04-06 20:01:00.035"
"Unused Time" "2019-04-06 20:01:00.035" "2019-04-06 20:27:00.000"
CAL_MWC349 "2019-04-06 20:27:00.000" "2019-04-06 20:30:00.000"
