isoTime,mean,median,count
2012-03-29,0.048641355966455226,0.0457,19794
2012-03-30,0.0471814969530176,0.047,20348
2012-03-31,0.047357533561565614,0.047,25997
2012-04-01,0.04968345895156578,0.0485,29587
2012-04-02,0.08182620917337023,0.0825,31199
2012-04-03,0.07708127056863265,0.0758,24005
2012-04-04,0.11882661621162811,0.1199,28276
2012-04-05,0.1836383932853744,0.18600000000000003,29190
2012-04-06,0.23356633647019337,0.2276,30285
2012-04-07,0.26553220159322644,0.2681,31132
2012-04-08,0.213620063594011,0.2137,31764
2012-04-09,0.04004022636576296,0.0387,29068
2012-04-10,0.05010221376485257,0.0493,34421
2012-04-11,0.049054234936574265,0.0481,30272
2012-04-12,0.05749331322671478,0.0538,25199
2012-04-13,0.24044045673076406,0.2407,33280
2012-04-14,0.18415406617425306,0.1769,26536
2012-04-15,0.15521402501352108,0.1593,33262
2012-04-16,0.08945624113688841,0.0897,33143
2012-04-17,0.06291154520868199,0.0621,27362
2012-04-18,0.07627177572136362,0.0747,27448
2012-04-19,0.10120738595220992,0.10099999999999999,26239
2012-04-20,0.11212526644138458,0.1127,26929
2012-04-21,0.04760140477914542,0.0338,20715
2012-04-22,0.08167200390529464,0.0863,28679
2012-04-23,0.03677148862286294,0.0368,21886
2012-04-24,0.061175302429776195,0.0607,29015
2012-04-25,0.046249781395037055,0.0474,29734
2012-04-26,0.04698348120555205,0.0464,29530
2012-04-27,0.04159087166097607,0.0419,19916
2012-04-28,0.03764229657166481,0.0373,16947
2012-04-29,0.052463234955567824,0.0542,21719
2012-04-30,0.03004532656358231,0.0287,17332
2012-05-01,0.03339370973276024,0.0308,26231
2012-05-02,0.04054022946640029,0.0387,27455
2012-05-03,0.037161942343079124,0.0368,24455
2012-05-04,0.038234044693920964,0.0373,18884
2012-05-05,0.050705297027712024,0.0508,24863
2012-05-06,0.043742512319063565,0.0435,25976
2012-05-07,0.04128635403629525,0.0411,25568
2012-05-08,0.04662300007835158,0.0459,25526
2012-05-09,0.06512455437612569,0.0651,24965
2012-05-10,0.05178405678181683,0.052000000000000005,24374
2012-05-11,0.07179486048716048,0.0721,24263
2012-05-12,0.07993167877181456,0.0799,29051
2012-05-13,0.06705580013710144,0.0617,26258
2012-05-14,0.24976533713201074,0.2509,31590
2012-05-15,0.1391274557400454,0.1349,30897
2012-05-16,0.0817405533063457,0.0796,29640
2012-05-17,0.051790537506299604,0.0519,21823
2012-05-18,0.04659461111974718,0.0465,19299
2012-05-19,0.048232547359935915,0.0481,19848
2012-05-20,0.044313023717479944,0.0439,19142
2012-05-21,0.12516008917876065,0.131,30052
2012-05-22,0.17278118848088403,0.1757,32815
2012-05-23,0.05337110317337141,0.0555,19317
2012-05-24,0.06262836443032987,0.0626,5038
2012-05-25,0.08532289266031834,0.085,31936
2012-05-26,0.05524373966339062,0.0544,20558
2012-05-27,0.06741780544747097,0.0673,6425
2012-05-28,0.0533765972778234,0.0523,24980
2012-05-29,0.05945766275778234,0.0581,24730
2012-05-30,0.056298795466403144,0.0561,21087
2012-05-31,0.24753460797534796,0.2527,31146
2012-06-01,0.10715460161837508,0.1069,29783
2012-06-02,0.08558861338313727,0.0869,31054
2012-06-03,0.06600472446447828,0.066,28617
2012-06-04,0.07498242541813036,0.0735,19073
2012-06-05,0.14635738293817657,0.1439,32013
2012-06-06,0.10941329666676632,0.1016,33091
2012-06-07,0.07562498340945428,0.0756,25617
2012-06-08,0.10257205006169078,0.1049,28365
2012-06-09,0.07700467741935563,0.0738,24800
2012-06-10,0.061251838745947605,0.0609,30238
2012-06-11,0.08488107520304636,0.0862,29427
2012-06-12,0.07099247606834605,0.0613,33533
2012-06-13,0.06641354276662761,0.0597,26516
2012-06-14,0.06416781802864299,0.0614,26114
2012-06-15,0.08621265068309991,0.0841,29864
2012-06-16,0.19687325171463813,0.2076,31202
2012-06-17,,,0
2012-06-18,,,0
2012-06-19,0.08426784787510086,0.0742,23507
2012-06-20,0.20692499140921136,0.2029,32011
2012-06-21,0.16669183444171448,0.1679,32931
2012-06-22,0.11132977756079741,0.1111,32773
2012-06-23,0.07837236037367935,0.0772,29758
2012-06-24,0.052688059354086623,0.0528,17185
2012-06-25,0.05182143247377633,0.0514,18304
2012-06-26,0.05114777750690671,0.0497,24612
2012-06-27,0.04011755422931334,0.0401,17426
2012-06-28,0.05472713957251111,0.0477,11743
2012-06-29,0.044621472698908,0.0448,16025
2012-06-30,0.04670736822795641,0.0464,16354
2012-07-01,0.05246457236842024,0.0523,18240
2012-07-02,0.045193540478904844,0.0451,17540
2012-07-03,0.04753898041502746,0.0477,20577
2012-07-04,0.04440449590569976,0.0447,19173
2012-07-05,0.05506676013606791,0.0561,21754
2012-07-06,0.11281288875793861,0.1128,30546
2012-07-07,0.0968400061870563,0.0999,29093
2012-07-08,0.0729876609693276,0.0737,25626
2012-07-09,0.0603095605035617,0.0602,22321
2012-07-10,0.06670982569294433,0.0666,24497
2012-07-11,0.07214593863832888,0.0721,26629
2012-07-12,0.06457265932871269,0.0625,22077
2012-07-13,0.05420574152428957,0.0544,18671
2012-07-14,0.1960518433722722,0.1959,29701
2012-07-15,0.06240968643898346,0.0617,25035
2012-07-16,0.07732024076147861,0.0687,17860
2012-07-17,0.14949737162065152,0.1488,27964
2012-07-18,0.13559088171323097,0.1362,29885
2012-07-19,0.09802124211811125,0.0982,29498
2012-07-20,0.10154063458880083,0.1005,29657
2012-07-21,0.060186411272565056,0.0569,22710
2012-07-22,0.0766990557032796,0.0764,29334
2012-07-23,0.09495136097510831,0.0856,29207
2012-07-24,0.09333825574316598,0.09300000000000001,31211
2012-07-25,0.08587708079707382,0.0858,31214
2012-07-26,0.1045931131347454,0.1026,32395
2012-07-27,0.09095763207485313,0.0899,30778
2012-07-28,0.09026831975087407,0.0895,30186
2012-07-29,0.09153955731545997,0.0914,29547
2012-07-30,0.07802098098263345,0.075,24241
2012-07-31,0.29522555296856845,0.2967,1718
2012-08-01,0.205205834254144,0.2059,22625
2012-08-02,0.15441154912226432,0.1598,32470
2012-08-03,0.17189829019158803,0.1731,31524
2012-08-04,0.22169395971071426,0.2216,32217
2012-08-05,0.21293575298954814,0.2145,32112
2012-08-06,0.24174389419011696,0.2419,33116
2012-08-07,0.08665499432279514,0.0855,30825
2012-08-08,0.06705752770875044,0.0648,25353
2012-08-09,0.06241837346987999,0.0603,24998
2012-08-10,0.06823843738176329,0.0674,26430
2012-08-11,0.1349403742439174,0.1474,33561
2012-08-12,0.09593630155369245,0.0912,33533
2012-08-13,0.08168343165848974,0.0811,30172
2012-08-14,0.07520352022571514,0.0749,30481
2012-08-15,0.07361239143308336,0.069,20264
2012-08-16,0.039391952777458945,0.0403,17534
2012-08-17,0.03291553182799618,0.033,17139
2012-08-18,0.029403544906013136,0.0293,17236
2012-08-19,0.04025339204174858,0.0397,15330
2012-08-20,,,0
2012-08-21,0.055959436756493855,0.0488,20595
2012-08-22,0.03917148381722962,0.039,16808
2012-08-23,0.056046787788793226,0.055999999999999994,22897
2012-08-24,0.07748391145261635,0.0779,27330
2012-08-25,0.06349769739130383,0.063,28750
2012-08-26,0.05404045038586536,0.0542,23713
2012-08-27,0.06668135673451728,0.0669,27463
2012-08-28,0.0846521563098687,0.0852,27663
2012-08-29,0.09902246667791521,0.1018,29635
2012-08-30,0.21719007429802964,0.2178,31091
2012-08-31,0.11715128127927592,0.1177,29892
2012-09-01,0.10834219225450172,0.1085,28920
2012-09-02,0.06546815137049454,0.0662,25976
2012-09-03,0.057306890927623776,0.0575,24525
2012-09-04,0.048882032070249035,0.0484,20954
2012-09-05,0.14479234267709168,0.1478,33641
2012-09-06,0.09797331464952938,0.0986,32827
2012-09-07,0.07355061574697173,0.0754,29720
2012-09-08,0.09391110326981851,0.0821,29757
2012-09-09,0.14727385119326278,0.1386,32055
2012-09-10,0.12399151213917026,0.1228,26155
2012-09-11,0.10206673285019546,0.1009,30219
2012-09-12,0.11746365107186402,0.1078,29668
2012-09-13,0.0790343578095618,0.0806,28177
2012-09-14,0.057788814736938365,0.0579,21877
2012-09-15,0.0926614575608409,0.0935,29666
2012-09-16,0.09483279932545784,0.091,30836
2012-09-17,0.07091198243412816,0.0703,23910
2012-09-18,0.11204580902671206,0.1117,6514
2012-09-19,0.1367852610503618,0.1392,6493
2012-09-20,0.0901686526538631,0.079,6613
2012-09-21,0.08166811910196478,0.0803,29353
2012-09-22,0.10351772482981257,0.1021,27910
2012-09-23,0.09067450065097726,0.0849,31491
2012-09-24,0.11095512314704863,0.1114,26107
2012-09-25,0.10715233840615598,0.107,30555
2012-09-26,0.07765839963921081,0.0773,31043
2012-09-27,0.070852750883919,0.0704,30263
2012-09-28,0.08123736312317152,0.0813,29406
2012-09-29,0.12464970982070954,0.1266,30843
2012-09-30,0.16935710178262992,0.17600000000000002,33041
2012-10-01,0.2097236691417151,0.212,31784
2012-10-02,0.2662747015314749,0.2635,32583
2012-10-03,0.3277046081951053,0.3226,32312
2012-10-04,0.33403415731741837,0.3318,31999
2012-10-05,0.27682792490058117,0.2753,32437
2012-10-06,0.16761606399033674,0.1773,33130
2012-10-07,0.2544133601669678,0.2544,33540
2012-10-08,0.188576250689212,0.1871,27205
2012-10-09,0.16602522975440348,0.1652,31229
2012-10-10,0.126785572565829,0.1281,32660
2012-10-11,0.11196368983129294,0.1121,32305
2012-10-12,0.09425369644847854,0.0932,31395
2012-10-13,0.10493436093391209,0.1049,30881
2012-10-14,0.09193349104213731,0.0919,31704
2012-10-15,0.09531331126871632,0.0954,31725
2012-10-16,0.08808895032861118,0.0879,31648
2012-10-17,0.15950658873204718,0.1593,31736
2012-10-18,0.14361105271439897,0.1441,31775
2012-10-19,0.11827039086600998,0.1153,31443
2012-10-20,0.09317926681384088,0.09300000000000001,32161
2012-10-21,0.06778767592383612,0.0645,26574
2012-10-22,0.06929826828720892,0.0698,31183
2012-10-23,0.30627250569612513,0.3068,33356
2012-10-24,0.281615084751435,0.2708,29911
2012-10-25,0.39131746177175825,0.4016,31652
2012-10-26,0.22857501250937445,0.2281,31976
2012-10-27,0.2145898790194136,0.2157,31410
2012-10-28,0.16047133279304615,0.1622,27146
2012-10-29,0.08236230180241355,0.0801,29516
2012-10-30,,,0
2012-10-31,,,0
2012-11-01,0.0974666072635656,0.0951,16273
2012-11-02,0.10689155801724005,0.1072,32137
2012-11-03,0.09502662343537675,0.0932,33155
2012-11-04,0.13790031234983743,0.1356,33296
2012-11-05,0.09068953737551787,0.0898,31732
2012-11-06,0.07527227205488972,0.0766,31773
2012-11-07,0.049910483870968525,0.0489,25792
2012-11-08,0.042067359456582853,0.0407,19727
2012-11-09,0.05879176868327364,0.0576,28100
2012-11-10,0.04282711174184051,0.0432,16207
2012-11-11,0.05890030066859115,0.0589,25277
2012-11-12,0.07853993538767502,0.078,32192
2012-11-13,0.08462002890262428,0.0939,32523
2012-11-14,,,0
2012-11-15,,,0
2012-11-16,0.06317281759076632,0.0622,13689
2012-11-17,0.10630994770968533,0.0987,23905
2012-11-18,0.3256888721745008,0.3081,25261
2012-11-19,0.49455696902654867,0.49355,904
2012-11-20,0.27424873998076066,0.2728,15595
2012-11-21,0.45416918643169496,0.4559,15094
2012-11-22,0.4964380592503023,0.4942,3308
2012-11-23,,,0
2012-11-24,,,0
2012-11-25,0.07406376811594195,0.0756,22425
2012-11-26,0.12485896061814514,0.1241,24072
2012-11-27,0.0994115717893951,0.0923,25735
2012-11-28,0.052422134639118545,0.0523,25119
2012-11-29,0.08505337923998954,0.0795,19605
2012-11-30,0.3130345107417284,0.326,25508
2012-12-01,0.22923218079893046,0.2263,25509
2012-12-02,0.3493442481904685,0.3369,21967
2012-12-03,0.3350357399226949,0.3355,7244
2012-12-04,0.1844308925365455,0.1842,23394
2012-12-05,,,0
2012-12-06,0.29403394024562224,0.2918,16367
2012-12-07,0.32575734291006053,0.3274,22137
2012-12-08,0.31952308558029957,0.3162,21325
2012-12-09,0.14562249625446905,0.1507,26031
2012-12-10,0.10105728727556683,0.1023,25620
2012-12-11,0.083422055259332,0.0836,24756
2012-12-12,0.12981072621433098,0.128,20958
2012-12-13,0.13614426162409626,0.1353,24432
2012-12-14,0.14024795177113378,0.1461,26706
2012-12-15,0.05175927436366233,0.0527,21333
2012-12-16,0.043244018288036104,0.0434,19685
2012-12-17,0.06724041487006169,0.0681,25743
2012-12-18,0.05378800322493991,0.0538,18605
2012-12-19,0.0544729969463432,0.0541,27508
2012-12-20,,,0
2012-12-21,0.0484530696972238,0.0464,23846
2012-12-22,0.0472091752912239,0.0469,21547
2012-12-23,0.05649937698611808,0.0564,23916
2012-12-24,0.10222272448604161,0.0999,24467
2012-12-25,,,0
2012-12-26,0.43153362274799145,0.4295,18428
2012-12-27,0.21785453418074635,0.217,25804
2012-12-28,0.12877624311462715,0.1248,26687
2012-12-29,0.14190470281109102,0.1414,26431
2012-12-30,0.1159242739828323,0.1199,26790
2012-12-31,0.07716132748624745,0.0766,26908
2013-01-01,0.09055081337213684,0.0919,26802
2013-01-02,0.1103367530684722,0.1093,24768
2013-01-03,0.15515252154777467,0.154,27265
2013-01-04,0.08783662708564029,0.0842,26191
2013-01-05,0.10652889967961594,0.1065,19976
2013-01-06,0.11325256696428519,0.1137,10752
2013-01-07,0.09182088152395787,0.0923,20578
2013-01-08,0.08073165488565526,0.083,24050
2013-01-09,0.12342532857515877,0.1107,11489
2013-01-10,0.10608617775463816,0.1138,24967
2013-01-11,0.07724919100315716,0.0757,25031
2013-01-12,0.13394928042685852,0.1294,26613
2013-01-13,0.09030703566850172,0.0868,13261
2013-01-14,0.08556468851830504,0.0853,26085
2013-01-15,,,0
2013-01-16,0.1416272009662258,0.1364,23183
2013-01-17,0.1626773967594171,0.1627,25983
2013-01-18,0.10763876243852401,0.11599999999999999,26229
2013-01-19,0.04616699868170487,0.0364,6827
2013-01-20,0.08622091515729284,0.0864,10490
2013-01-21,0.058421752507293055,0.0553,25027
2013-01-22,0.06558252561830631,0.0657,25958
2013-01-23,0.04919525818766367,0.0483,19908
2013-01-24,0.05238284433374931,0.0509,20075
2013-01-25,0.06415146752602956,0.064,20170
2013-01-26,0.1010356014030881,0.1009,26513
2013-01-27,0.0934228276822318,0.0912,26573
2013-01-28,0.16637095290585172,0.1672,26309
2013-01-29,,,0
2013-01-30,,,0
2013-01-31,0.07301020645536548,0.0705,17195
2013-02-01,0.0646201371101406,0.0649,26548
2013-02-02,0.07674987888130395,0.0758,22705
2013-02-03,0.07447847790507336,0.0747,25662
2013-02-04,0.056841135999999695,0.057,25000
2013-02-05,0.055185685663401304,0.0553,22460
2013-02-06,0.063143880560334,0.0627,24414
2013-02-07,0.08769629705821863,0.0652,9722
2013-02-08,0.06155012835472671,0.0607,25710
2013-02-09,0.09967883251500331,0.1006,25662
2013-02-10,0.08096555423122813,0.0796,26009
2013-02-11,0.058146974743268756,0.0624,21618
2013-02-12,0.06711868738138278,0.0624,22657
2013-02-13,0.09317911955114319,0.0906,23170
2013-02-14,0.06846817962802358,0.0689,20754
2013-02-15,0.0628443515473332,0.0628,25237
2013-02-16,0.07019618509131062,0.0682,15387
2013-02-17,0.06357130734227083,0.0639,24393
2013-02-18,0.045686466365328034,0.035,7522
2013-02-19,,,0
2013-02-20,0.05880949204363846,0.0512,14391
2013-02-21,0.0872680602098542,0.0785,18203
2013-02-22,,,0
2013-02-23,,,0
2013-02-24,0.19455638221326876,0.1976,6949
2013-02-25,0.0764109834920115,0.0858,22898
2013-02-26,0.0506853066124867,0.0502,21656
2013-02-27,0.05087444089456871,0.0472,313
2013-02-28,0.05625123735920446,0.0546,24326
2013-03-01,0.07964521303258243,0.0814,23940
2013-03-02,0.05264087968952113,0.0502,17006
2013-03-03,0.04595871232629527,0.0457,22164
2013-03-04,0.07555626223091969,0.07400000000000001,21462
2013-03-05,0.11011891198469394,0.1077,22996
2013-03-06,0.0685743380948042,0.068,21982
2013-03-07,0.03546295257832487,0.0345,16406
2013-03-08,0.09921868091377913,0.0995,27140
2013-03-09,0.09280100441793097,0.0979,26483
2013-03-10,0.09434781799536583,0.0916,26329
2013-03-11,0.11136920099101535,0.1098,25832
2013-03-12,0.20011743446791888,0.1952,20448
2013-03-13,0.07105429374560832,0.0657,14230
2013-03-14,0.08379012949146937,0.0839,23322
2013-03-15,0.14521787499381175,0.1439,20207
2013-03-16,0.2158497125650174,0.225,7306
2013-03-17,,,0
2013-03-18,,,0
2013-03-19,0.0978731481835211,0.1018,26177
2013-03-20,0.1336704802998582,0.1259,22944
2013-03-21,0.11658879702048322,0.1192,26850
2013-03-22,0.1421664908458488,0.1427,26163
2013-03-23,0.15302680885843004,0.1765,25693
2013-03-24,0.19950850072132736,0.2228,18022
2013-03-25,0.17637130148268976,0.1864,24280
2013-03-26,,,0
2013-03-27,,,0
2013-03-28,,,0
2013-03-29,,,0
2013-03-30,,,0
2013-03-31,,,0
2013-04-01,,,0
2013-04-02,,,0
2013-04-03,,,0
2013-04-04,,,0
2013-04-05,,,0
2013-04-06,,,0
2013-04-07,,,0
2013-04-08,,,0
2013-04-09,0.04996141531208591,0.0517,20363
2013-04-10,0.04207076268905796,0.040999999999999995,18579
2013-04-11,0.07888346948818839,0.0792,20320
2013-04-12,0.059023601477343986,0.0579,22202
2013-04-13,0.15280609367532513,0.1532,25108
2013-04-14,0.25005900082739835,0.254,25381
2013-04-15,0.18823043238560502,0.1849,25394
2013-04-16,0.18319230888210206,0.18600000000000003,25861
2013-04-17,0.10923450057404938,0.106,24388
2013-04-18,0.07447600366756145,0.0743,15269
2013-04-19,,,0
2013-04-20,0.1280781931099126,0.1238,8534
2013-04-21,0.06672603340044919,0.0654,25329
2013-04-22,0.06114399813606673,0.0588,21460
2013-04-23,0.0812883400089007,0.0745,4494
2013-04-24,0.14470010248665102,0.1406,18539
2013-04-25,0.11668866643899674,0.1152,23426
2013-04-26,0.09645185275574529,0.0928,24585
2013-04-27,0.08247443525945394,0.08,24436
2013-04-28,0.0758514080235675,0.0642,23082
2013-04-29,0.1381226550350825,0.1403,26365
2013-04-30,0.20233831301993052,0.2022,25845
2013-05-01,0.16437733963433548,0.1624,25816
2013-05-02,0.10308888754631962,0.1008,24828
2013-05-03,0.1202928052830757,0.1214,25894
2013-05-04,0.11208562370442783,0.1125,24603
2013-05-05,0.17434625199984496,0.1753,25627
2013-05-06,,,0
2013-05-07,0.18091051425862553,0.1811,25318
2013-05-08,,,0
2013-05-09,,,0
2013-05-10,,,0
2013-05-11,0.09560216526553554,0.1054,24385
2013-05-12,0.11982585432375567,0.1361,24932
2013-05-13,0.12107154522612726,0.1351,23880
2013-05-14,0.23615814904766458,0.102,23469
2013-05-15,0.24658282376756763,0.091,23713
2013-05-16,0.5729082535245927,0.0697,24329
2013-05-17,0.4361828071040887,0.094,24324
2013-05-18,0.08561192389774397,0.0853,22023
2013-05-19,1.711987737997703,0.10800000000000001,10977
2013-05-20,0.11788977820636495,0.111,15555
2013-05-21,1.2246654690206606,0.1659,24242
2013-05-22,0.142872666893735,0.1408,17616
2013-05-23,0.4450170491253073,0.0986,23837
2013-05-24,0.3691622049534613,0.1135,24064
2013-05-25,0.39663125354969697,0.2299,24650
2013-05-26,3.9769999999991716,3.977,26094
2013-05-27,0.2513753948426986,0.0904,23617
2013-05-28,2.2574066216584026,3.977,25477
2013-05-29,1.7546949574891164,0.182,25523
2013-05-30,0.22317499072966865,0.1123,24271
2013-05-31,0.126538036408265,0.1237,24445
2013-06-01,0.09994654752233896,0.0993,24620
2013-06-02,0.3464188734779624,0.0845,24802
2013-06-03,,,0
2013-06-04,0.10843399423744013,0.1092,20477
2013-06-05,0.05470466293631815,0.0547,18765
2013-06-06,0.05577016778065774,0.0557,14662
2013-06-07,0.05619723079846144,0.0558,21053
2013-06-08,0.27419113949715046,0.0599,24660
2013-06-09,0.26253287899860717,0.0946,25165
2013-06-10,0.42506884978302106,0.2388,25117
2013-06-11,0.3870871798975727,0.1933,24992
2013-06-12,0.24143829154447277,0.1019,24209
2013-06-13,0.44215535014234664,0.084,24233
2013-06-14,0.05101905935290497,0.0502,18668
2013-06-15,0.18679754276572436,0.1924,24377
2013-06-16,0.20671820802005608,0.2065,23940
2013-06-17,0.170156347345501,0.1636,23884
2013-06-18,0.18667846139612226,0.1799,21617
2013-06-19,0.22316102561481005,0.2285,19559
2013-06-20,0.2171612150800082,0.2215,22122
2013-06-21,0.1868668288347268,0.1864,21377
2013-06-22,0.1827691448007757,0.1817,22638
2013-06-23,0.22275708400190775,0.2201,23059
2013-06-24,0.14859841543231506,0.1428,23224
2013-06-25,0.12703217993079877,0.1293,22831
2013-06-26,0.09964600877827469,0.1048,20733
2013-06-27,0.13378465024453715,0.1249,22287
2013-06-28,0.08094136431520618,0.0803,22766
2013-06-29,0.08171557132658613,0.08199999999999999,23813
2013-06-30,0.06498254214729443,0.065,22540
2013-07-01,0.08410035004321402,0.0842,23140
2013-07-02,0.09260068050799687,0.0737,23071
2013-07-03,0.20490226048101773,0.2035,22827
2013-07-04,0.13314198308993022,0.1343,26020
2013-07-05,0.074740085922009,0.0747,27234
2013-07-06,0.12895065993098198,0.1308,28109
2013-07-07,0.09849711485518801,0.0914,27243
2013-07-08,0.09916459475261331,0.0983,27366
2013-07-09,0.08829216624959228,0.0871,27573
2013-07-10,0.06653266306052193,0.0662,25512
2013-07-11,0.053874672558622036,0.0516,25119
2013-07-12,0.04454839441535716,0.0444,22920
2013-07-13,0.04275062517365799,0.0423,21594
2013-07-14,0.07043807928531629,0.0697,26865
2013-07-15,0.11379942981968946,0.1101,27009
2013-07-16,0.21506223649092746,0.2221,25853
2013-07-17,0.11656461700064212,0.1316,24752
2013-07-18,0.07504790666266165,0.0726,26656
2013-07-19,0.07177959811441599,0.0682,25032
2013-07-20,0.10340825551701437,0.105,26237
2013-07-21,0.09652463578143246,0.0954,26701
2013-07-22,0.15684300788497224,0.1525,8624
2013-07-23,0.31081174322790317,0.3103,20267
2013-07-24,0.2411845480067437,0.2277,26715
2013-07-25,0.1413719359331525,0.1387,25848
2013-07-26,0.055392575840643526,0.0543,21888
2013-07-27,0.05981497271802385,0.0592,21626
2013-07-28,0.06280177037456883,0.0632,22933
2013-07-29,0.06137851629891879,0.059000000000000004,11013
2013-07-30,0.5162362900615075,0.5539999999999999,6178
2013-07-31,0.4120729096171889,0.4058,24529
2013-08-01,0.21003571965649653,0.2131,25269
2013-08-02,0.13051477378731158,0.1273,25728
2013-08-03,0.09309585933932024,0.0928,26276
2013-08-04,0.08730350786176021,0.0872,25058
2013-08-05,0.12737242480909597,0.1249,25668
2013-08-06,0.07153572005166332,0.0673,24776
2013-08-07,0.08077635796972522,0.0804,24706
2013-08-08,0.11686710479005923,0.1103,25031
2013-08-09,0.17151268470017664,0.1728,25582
2013-08-10,0.15904281601535197,0.1462,18757
2013-08-11,0.18343644018469965,0.1809,25771
2013-08-12,0.20716645606419157,0.2028,25799
2013-08-13,0.10128939189189139,0.1016,25160
2013-08-14,0.08454979257983782,0.0844,25552
2013-08-15,0.07695365653566733,0.0747,25598
2013-08-16,0.05112849513167378,0.0489,24341
2013-08-17,0.06067253154603811,0.0499,26707
2013-08-18,0.05347972367299989,0.0532,26997
2013-08-19,0.05584005641749009,0.0501,27651
2013-08-20,0.13079961127308076,0.1271,27783
2013-08-21,0.25456121133031,0.2518,26054
2013-08-22,0.22569591092340527,0.2214,26045
2013-08-23,0.15370683305253827,0.1597,25523
2013-08-24,0.09988823102363421,0.1021,24794
2013-08-25,0.045619396232981294,0.0454,22989
2013-08-26,0.048421312150148346,0.0498,24296
2013-08-27,0.042527111992945954,0.0422,22680
2013-08-28,0.05651597773138405,0.059000000000000004,21555
2013-08-29,0.06124394381460699,0.0638,23992
2013-08-30,0.08382721826424891,0.0807,24704
2013-08-31,0.07328185372210529,0.0701,24556
2013-09-01,0.08152909785555765,0.0858,24342
2013-09-02,0.06999424421508285,0.0699,24028
2013-09-03,0.04334945618618047,0.0424,21055
2013-09-04,0.04822907821627132,0.047,21057
2013-09-05,0.05915543343011242,0.0589,24110
2013-09-06,0.07903441802252825,0.0792,25568
2013-09-07,0.07810047310460005,0.0806,25153
2013-09-08,0.09035623560381628,0.084,12156
2013-09-09,0.10352383490282259,0.1083,24955
2013-09-10,0.09949357359077249,0.1,24446
2013-09-11,0.09801311884080557,0.0986,25673
2013-09-12,0.12557373976055256,0.1247,25392
2013-09-13,0.10987051009953736,0.1094,27328
2013-09-14,0.062275934043837466,0.0604,24865
2013-09-15,0.08060457178719908,0.0718,20714
2013-09-16,0.055555241868223276,0.0565,23980
2013-09-17,0.06583785158323052,0.0626,22612
2013-09-18,0.05770297653119235,0.0582,22711
2013-09-19,0.1534318114249302,0.1549,18836
2013-09-20,0.07370155904688867,0.0587,24887
2013-09-21,0.055489876814785864,0.055,22730
2013-09-22,0.055909882541826675,0.0557,23668
2013-09-23,0.10303990954285705,0.1024,26753
2013-09-24,0.08573886397608416,0.0851,26760
2013-09-25,0.10405499007330557,0.1037,26192
2013-09-26,0.0818416429884681,0.0814,23932
2013-09-27,0.0649282073631346,0.065,24093
2013-09-28,0.0702096367556816,0.067,24116
2013-09-29,0.07031682879377452,0.071,25700
2013-09-30,0.08697226994785828,0.0858,26657
2013-10-01,0.16766589512849447,0.1665,23114
2013-10-02,0.1478790871985169,0.1488,26950
2013-10-03,0.1542053410577515,0.1427,26755
2013-10-04,0.11758193215906142,0.11900000000000001,26002
2013-10-05,0.07369667414721669,0.0732,22280
2013-10-06,0.09145765775458668,0.0912,18589
2013-10-07,0.10764201079930194,0.1073,26298
2013-10-08,0.0977574041411032,0.0962,26080
2013-10-09,0.11518504406624996,0.1101,26324
2013-10-10,0.3386713707731698,0.3492,26941
2013-10-11,0.19559068336533256,0.1961,22916
2013-10-12,0.13433868757215928,0.1318,26851
2013-10-13,0.14091150910602265,0.1362,26466
2013-10-14,0.19129107942360582,0.1935,26579
2013-10-15,0.352663571168104,0.3496,8227
2013-10-16,0.22039317138563144,0.2467,24617
2013-10-17,0.11760419835716349,0.1061,13148
2013-10-18,,,0
2013-10-19,0.22167354852607865,0.2264,27851
2013-10-20,0.2727175558064063,0.2742,27461
2013-10-21,0.1570923368095777,0.1554,25890
2013-10-22,0.20942179258527832,0.2014,26353
2013-10-23,0.20149052379348134,0.201,26709
2013-10-24,0.2233132579185565,0.2151,26520
2013-10-25,0.1453175941327742,0.1397,26452
2013-10-26,0.22266720444153915,0.2191,15310
2013-10-27,0.28471310699821295,0.2962,26421
2013-10-28,0.12906986051210595,0.1101,25737
2013-10-29,0.08454000675504617,0.0792,23686
2013-10-30,0.10934913732066268,0.1061,26835
2013-10-31,0.15508561041256647,0.1481,24893
2013-11-01,0.1573518310281515,0.1577,26679
2013-11-02,0.09811926154888245,0.0971,23617
2013-11-03,0.16411690529028408,0.1636,27938
2013-11-04,0.2608133358201956,0.2586,21446
2013-11-05,0.23996389711325758,0.2243,27020
2013-11-06,0.1981179889502751,0.21,27150
2013-11-07,0.15353308550185626,0.1512,22865
2013-11-08,0.41005807085127394,0.4103,26478
2013-11-09,0.4291695868737197,0.4336,27304
2013-11-10,0.21795398717601366,0.2095,11073
2013-11-11,0.12277716987995739,0.1167,13745
2013-11-12,0.18691971026842855,0.1799,11735
2013-11-13,0.20937865431909333,0.2244,26024
2013-11-14,,,0
2013-11-15,0.2671208293856216,0.2663,27442
2013-11-16,0.1501818004479406,0.1507,27682
2013-11-17,0.09723026701878179,0.0967,27264
2013-11-18,0.08431888074515109,0.08199999999999999,26196
2013-11-19,0.09419972886274958,0.0888,26186
2013-11-20,0.1808392757340219,0.1799,26123
2013-11-21,0.23243543526785698,0.2276,25088
2013-11-22,0.17655534506738368,0.1237,20851
2013-11-23,0.06814052176658764,0.0688,25337
